'Time','II','PLETH','ABP'
'[18:58:58.392]',-0.173,0.447,78.906
'[18:58:58.400]',-0.126,0.447,78.125
'[18:58:58.408]',-0.102,0.451,78.125
'[18:58:58.416]',-0.087,0.451,78.125
'[18:58:58.424]',-0.071,0.451,78.125
'[18:58:58.432]',-0.063,0.447,77.344
'[18:58:58.440]',-0.047,0.447,76.562
'[18:58:58.448]',-0.039,0.447,76.562
'[18:58:58.456]',-0.024,0.443,75.781
'[18:58:58.464]',-0.016,0.443,76.562
'[18:58:58.472]',0.000,0.439,76.562
'[18:58:58.480]',0.016,0.439,75.781
'[18:58:58.488]',0.024,0.435,75.781
'[18:58:58.496]',0.039,0.431,75.000
'[18:58:58.504]',0.047,0.431,74.219
'[18:58:58.512]',0.063,0.427,74.219
'[18:58:58.520]',0.087,0.424,74.219
'[18:58:58.528]',0.102,0.424,74.219
'[18:58:58.536]',0.110,0.420,73.438
'[18:58:58.544]',0.126,0.420,72.656
'[18:58:58.552]',0.134,0.416,71.875
'[18:58:58.560]',0.157,0.416,71.875
'[18:58:58.568]',0.189,0.412,72.656
'[18:58:58.576]',0.213,0.412,72.656
'[18:58:58.584]',0.236,0.412,74.219
'[18:58:58.592]',0.244,0.408,78.906
'[18:58:58.600]',0.260,0.408,86.719
'[18:58:58.608]',0.260,0.404,98.438
'[18:58:58.616]',0.260,0.404,112.500
'[18:58:58.624]',0.244,0.400,128.125
'[18:58:58.632]',0.220,0.400,142.188
'[18:58:58.640]',0.189,0.396,153.906
'[18:58:58.648]',0.126,0.396,162.500
'[18:58:58.656]',0.087,0.392,167.969
'[18:58:58.664]',0.039,0.392,170.312
'[18:58:58.672]',0.016,0.388,169.531
'[18:58:58.680]',-0.024,0.388,166.406
'[18:58:58.688]',-0.039,0.388,160.156
'[18:58:58.696]',-0.047,0.384,152.344
'[18:58:58.704]',-0.063,0.384,145.312
'[18:58:58.712]',-0.063,0.384,139.062
'[18:58:58.720]',-0.063,0.384,132.812
'[18:58:58.728]',-0.047,0.384,127.344
'[18:58:58.736]',-0.047,0.384,122.656
'[18:58:58.744]',-0.063,0.384,118.750
'[18:58:58.752]',-0.063,0.384,115.625
'[18:58:58.760]',-0.063,0.384,113.281
'[18:58:58.768]',-0.063,0.384,112.500
'[18:58:58.776]',-0.063,0.384,112.500
'[18:58:58.784]',-0.063,0.384,111.719
'[18:58:58.792]',-0.063,0.384,110.156
'[18:58:58.800]',-0.071,0.384,109.375
'[18:58:58.808]',-0.087,0.384,107.812
'[18:58:58.816]',-0.087,0.380,106.250
'[18:58:58.824]',-0.087,0.380,103.906
'[18:58:58.832]',-0.071,0.380,101.562
'[18:58:58.840]',-0.071,0.384,98.438
'[18:58:58.848]',-0.071,0.392,96.094
'[18:58:58.856]',-0.071,0.400,94.531
'[18:58:58.864]',-0.071,0.420,94.531
'[18:58:58.872]',-0.071,0.439,95.312
'[18:58:58.880]',-0.071,0.459,96.094
'[18:58:58.888]',-0.071,0.486,96.875
'[18:58:58.896]',-0.071,0.518,96.875
'[18:58:58.904]',-0.071,0.549,98.438
'[18:58:58.912]',-0.071,0.576,100.781
'[18:58:58.920]',-0.071,0.600,102.344
'[18:58:58.928]',-0.063,0.620,103.906
'[18:58:58.936]',-0.063,0.631,103.906
'[18:58:58.944]',-0.063,0.635,103.906
'[18:58:58.952]',-0.047,0.635,103.906
'[18:58:58.960]',-0.039,0.627,103.125
'[18:58:58.968]',-0.016,0.624,103.125
'[18:58:58.976]',0.016,0.612,102.344
'[18:58:58.984]',0.039,0.604,101.562
'[18:58:58.992]',0.039,0.592,99.219
'[18:58:59.000]',0.000,0.580,97.656
'[18:58:59.008]',-0.016,0.569,96.875
'[18:58:59.016]',-0.024,0.557,95.312
'[18:58:59.024]',-0.047,0.549,94.531
'[18:58:59.032]',-0.071,0.541,93.750
'[18:58:59.040]',-0.102,0.533,91.406
'[18:58:59.048]',-0.102,0.529,90.625
'[18:58:59.056]',-0.110,0.522,89.844
'[18:58:59.064]',-0.110,0.518,89.062
'[18:58:59.072]',-0.126,0.514,89.062
'[18:58:59.080]',-0.134,0.510,89.062
'[18:58:59.088]',-0.102,0.502,87.500
'[18:58:59.096]',0.126,0.498,86.719
'[18:58:59.104]',0.630,0.490,85.938
'[18:58:59.112]',1.063,0.482,85.938
'[18:58:59.120]',1.102,0.478,85.156
'[18:58:59.128]',0.480,0.471,84.375
'[18:58:59.136]',0.039,0.467,83.594
'[18:58:59.144]',-0.213,0.467,82.031
'[18:58:59.152]',-0.283,0.467,81.250
'[18:58:59.160]',-0.244,0.463,80.469
'[18:58:59.168]',-0.197,0.467,80.469
'[18:58:59.176]',-0.189,0.467,80.469
'[18:58:59.184]',-0.173,0.471,79.688
'[18:58:59.192]',-0.157,0.471,78.906
'[18:58:59.200]',-0.150,0.475,78.906
'[18:58:59.208]',-0.150,0.475,78.125
'[18:58:59.216]',-0.150,0.475,78.125
'[18:58:59.224]',-0.150,0.475,78.906
'[18:58:59.232]',-0.134,0.478,78.906
'[18:58:59.240]',-0.126,0.475,78.125
'[18:58:59.248]',-0.126,0.475,77.344
'[18:58:59.256]',-0.110,0.471,76.562
'[18:58:59.264]',-0.102,0.471,76.562
'[18:58:59.272]',-0.087,0.467,77.344
'[18:58:59.280]',-0.071,0.463,77.344
'[18:58:59.288]',-0.047,0.463,75.781
'[18:58:59.296]',-0.039,0.459,75.000
'[18:58:59.304]',-0.024,0.455,74.219
'[18:58:59.312]',-0.016,0.455,74.219
'[18:58:59.320]',0.016,0.451,74.219
'[18:58:59.328]',0.039,0.451,74.219
'[18:58:59.336]',0.047,0.447,72.656
'[18:58:59.344]',0.087,0.447,71.875
'[18:58:59.352]',0.102,0.443,72.656
'[18:58:59.360]',0.126,0.439,76.562
'[18:58:59.368]',0.134,0.435,83.594
'[18:58:59.376]',0.134,0.435,93.750
'[18:58:59.384]',0.134,0.435,107.031
'[18:58:59.392]',0.126,0.431,121.094
'[18:58:59.400]',0.102,0.431,135.156
'[18:58:59.408]',0.063,0.427,149.219
'[18:58:59.416]',0.016,0.427,160.156
'[18:58:59.424]',-0.047,0.424,167.969
'[18:58:59.432]',-0.102,0.424,171.094
'[18:58:59.440]',-0.150,0.420,170.312
'[18:58:59.448]',-0.173,0.420,167.188
'[18:58:59.456]',-0.197,0.420,162.500
'[18:58:59.464]',-0.197,0.416,156.250
'[18:58:59.472]',-0.213,0.416,150.000
'[18:58:59.480]',-0.213,0.416,142.969
'[18:58:59.488]',-0.213,0.416,135.938
'[18:58:59.496]',-0.213,0.416,130.469
'[18:58:59.504]',-0.213,0.416,125.781
'[18:58:59.512]',-0.213,0.416,122.656
'[18:58:59.520]',-0.213,0.416,120.312
'[18:58:59.528]',-0.213,0.416,118.750
'[18:58:59.536]',-0.213,0.412,117.188
'[18:58:59.544]',-0.213,0.412,116.406
'[18:58:59.552]',-0.213,0.412,115.625
'[18:58:59.560]',-0.213,0.408,114.844
'[18:58:59.568]',-0.213,0.408,114.062
'[18:58:59.576]',-0.213,0.404,113.281
'[18:58:59.584]',-0.213,0.404,111.719
'[18:58:59.592]',-0.213,0.404,108.594
'[18:58:59.600]',-0.213,0.400,105.469
'[18:58:59.608]',-0.213,0.400,102.344
'[18:58:59.616]',-0.213,0.404,100.000
'[18:58:59.624]',-0.197,0.412,97.656
'[18:58:59.632]',-0.213,0.427,96.094
'[18:58:59.640]',-0.213,0.447,94.531
'[18:58:59.648]',-0.213,0.471,94.531
'[18:58:59.656]',-0.213,0.498,95.312
'[18:58:59.664]',-0.213,0.533,96.094
'[18:58:59.672]',-0.197,0.561,97.656
'[18:58:59.680]',-0.197,0.584,99.219
'[18:58:59.688]',-0.197,0.608,100.000
'[18:58:59.696]',-0.197,0.631,100.000
'[18:58:59.704]',-0.189,0.647,100.781
'[18:58:59.712]',-0.173,0.655,102.344
'[18:58:59.720]',-0.150,0.659,103.125
'[18:58:59.728]',-0.126,0.659,103.125
'[18:58:59.736]',-0.087,0.655,102.344
'[18:58:59.744]',-0.071,0.647,101.562
'[18:58:59.752]',-0.087,0.635,100.781
'[18:58:59.760]',-0.110,0.627,100.000
'[18:58:59.768]',-0.126,0.616,98.438
'[18:58:59.776]',-0.134,0.608,98.438
'[18:58:59.784]',-0.173,0.600,96.875
'[18:58:59.792]',-0.189,0.592,95.312
'[18:58:59.800]',-0.197,0.584,93.750
'[18:58:59.808]',-0.197,0.576,92.188
'[18:58:59.816]',-0.197,0.573,91.406
'[18:58:59.824]',-0.197,0.565,91.406
'[18:58:59.832]',-0.197,0.557,90.625
'[18:58:59.840]',-0.213,0.553,89.844
'[18:58:59.848]',-0.134,0.545,89.062
'[18:58:59.856]',0.173,0.537,88.281
'[18:58:59.864]',0.677,0.529,87.500
'[18:58:59.872]',0.937,0.525,87.500
'[18:58:59.880]',0.654,0.518,86.719
'[18:58:59.888]',0.213,0.510,85.938
'[18:58:59.896]',-0.110,0.506,85.156
'[18:58:59.904]',-0.283,0.498,84.375
'[18:58:59.912]',-0.346,0.494,83.594
'[18:58:59.920]',-0.299,0.490,83.594
'[18:58:59.928]',-0.236,0.486,83.594
'[18:58:59.936]',-0.213,0.486,82.812
'[18:58:59.944]',-0.197,0.482,81.250
'[18:58:59.952]',-0.189,0.482,80.469
'[18:58:59.960]',-0.173,0.482,80.469
'[18:58:59.968]',-0.173,0.486,80.469
'[18:58:59.976]',-0.157,0.486,80.469
'[18:58:59.984]',-0.150,0.486,80.469
'[18:58:59.992]',-0.134,0.486,78.906
'[18:59:00.000]',-0.126,0.486,78.125
'[18:59:00.008]',-0.110,0.482,78.125
'[18:59:00.016]',-0.102,0.482,78.125
'[18:59:00.024]',-0.071,0.478,78.906
'[18:59:00.032]',-0.063,0.475,78.125
'[18:59:00.040]',-0.047,0.475,77.344
'[18:59:00.048]',-0.039,0.471,76.562
'[18:59:00.056]',-0.024,0.467,75.781
'[18:59:00.064]',0.000,0.467,75.781
'[18:59:00.072]',0.016,0.463,75.781
'[18:59:00.080]',0.039,0.459,75.781
'[18:59:00.088]',0.047,0.459,75.000
'[18:59:00.096]',0.071,0.455,74.219
'[18:59:00.104]',0.102,0.451,74.219
'[18:59:00.112]',0.126,0.447,75.000
'[18:59:00.120]',0.134,0.447,78.906
'[18:59:00.128]',0.150,0.443,85.938
'[18:59:00.136]',0.157,0.439,95.312
'[18:59:00.144]',0.150,0.435,107.812
'[18:59:00.152]',0.134,0.431,121.094
'[18:59:00.160]',0.110,0.427,135.156
'[18:59:00.168]',0.071,0.424,147.656
'[18:59:00.176]',0.016,0.420,157.812
'[18:59:00.184]',-0.039,0.420,163.281
'[18:59:00.192]',-0.071,0.420,165.625
'[18:59:00.200]',-0.110,0.416,164.844
'[18:59:00.208]',-0.150,0.416,161.719
'[18:59:00.216]',-0.150,0.416,157.812
'[18:59:00.224]',-0.173,0.412,152.344
'[18:59:00.232]',-0.173,0.412,145.312
'[18:59:00.240]',-0.173,0.408,138.281
'[18:59:00.248]',-0.173,0.408,132.031
'[18:59:00.256]',-0.173,0.408,126.562
'[18:59:00.264]',-0.173,0.404,121.875
'[18:59:00.272]',-0.173,0.404,118.750
'[18:59:00.280]',-0.173,0.404,117.188
'[18:59:00.288]',-0.173,0.404,114.844
'[18:59:00.296]',-0.173,0.400,112.500
'[18:59:00.304]',-0.189,0.400,110.938
'[18:59:00.312]',-0.189,0.400,110.156
'[18:59:00.320]',-0.197,0.400,109.375
'[18:59:00.328]',-0.197,0.396,107.812
'[18:59:00.336]',-0.197,0.396,106.250
'[18:59:00.344]',-0.197,0.396,103.125
'[18:59:00.352]',-0.197,0.392,100.000
'[18:59:00.360]',-0.189,0.392,97.656
'[18:59:00.368]',-0.197,0.392,95.312
'[18:59:00.376]',-0.189,0.396,93.750
'[18:59:00.384]',-0.189,0.400,92.969
'[18:59:00.392]',-0.189,0.408,92.188
'[18:59:00.400]',-0.189,0.424,92.969
'[18:59:00.408]',-0.189,0.443,93.750
'[18:59:00.416]',-0.189,0.467,95.312
'[18:59:00.424]',-0.189,0.490,96.875
'[18:59:00.432]',-0.173,0.518,98.438
'[18:59:00.440]',-0.173,0.541,99.219
'[18:59:00.448]',-0.173,0.561,100.000
'[18:59:00.456]',-0.173,0.576,101.562
'[18:59:00.464]',-0.173,0.588,102.344
'[18:59:00.472]',-0.157,0.596,103.125
'[18:59:00.480]',-0.150,0.596,103.125
'[18:59:00.488]',-0.110,0.592,101.562
'[18:59:00.496]',-0.071,0.588,100.000
'[18:59:00.504]',-0.047,0.580,98.438
'[18:59:00.512]',-0.047,0.573,97.656
'[18:59:00.520]',-0.063,0.565,97.656
'[18:59:00.528]',-0.087,0.557,96.875
'[18:59:00.536]',-0.102,0.545,95.312
'[18:59:00.544]',-0.126,0.537,93.750
'[18:59:00.552]',-0.150,0.529,91.406
'[18:59:00.560]',-0.157,0.522,90.625
'[18:59:00.568]',-0.173,0.518,90.625
'[18:59:00.576]',-0.173,0.514,90.625
'[18:59:00.584]',-0.173,0.506,90.625
'[18:59:00.592]',-0.173,0.502,89.062
'[18:59:00.600]',-0.173,0.494,87.500
'[18:59:00.608]',-0.173,0.490,86.719
'[18:59:00.616]',-0.039,0.482,86.719
'[18:59:00.624]',0.354,0.475,86.719
'[18:59:00.632]',0.843,0.471,86.719
'[18:59:00.640]',0.953,0.463,85.938
'[18:59:00.648]',0.543,0.459,84.375
'[18:59:00.656]',0.134,0.455,83.594
'[18:59:00.664]',-0.134,0.455,82.812
'[18:59:00.672]',-0.299,0.451,82.812
'[18:59:00.680]',-0.307,0.451,82.812
'[18:59:00.688]',-0.236,0.451,82.031
'[18:59:00.696]',-0.197,0.451,81.250
'[18:59:00.704]',-0.173,0.451,80.469
'[18:59:00.712]',-0.157,0.451,79.688
'[18:59:00.720]',-0.150,0.451,79.688
'[18:59:00.728]',-0.150,0.451,79.688
'[18:59:00.736]',-0.134,0.451,79.688
'[18:59:00.744]',-0.126,0.451,78.906
'[18:59:00.752]',-0.110,0.451,78.906
'[18:59:00.760]',-0.102,0.451,78.125
'[18:59:00.768]',-0.087,0.451,77.344
'[18:59:00.776]',-0.063,0.451,77.344
'[18:59:00.784]',-0.063,0.447,77.344
'[18:59:00.792]',-0.047,0.447,77.344
'[18:59:00.800]',-0.039,0.443,76.562
'[18:59:00.808]',-0.016,0.439,76.562
'[18:59:00.816]',0.016,0.435,75.781
'[18:59:00.824]',0.024,0.431,75.000
'[18:59:00.832]',0.039,0.431,75.000
'[18:59:00.840]',0.047,0.427,75.000
'[18:59:00.848]',0.071,0.424,74.219
'[18:59:00.856]',0.087,0.420,73.438
'[18:59:00.864]',0.110,0.420,73.438
'[18:59:00.872]',0.134,0.420,73.438
'[18:59:00.880]',0.150,0.416,75.781
'[18:59:00.888]',0.157,0.416,81.250
'[18:59:00.896]',0.173,0.416,89.062
'[18:59:00.904]',0.173,0.412,99.219
'[18:59:00.912]',0.173,0.412,112.500
'[18:59:00.920]',0.150,0.412,125.781
'[18:59:00.928]',0.110,0.408,139.844
'[18:59:00.936]',0.071,0.408,151.562
'[18:59:00.944]',0.016,0.404,159.375
'[18:59:00.952]',-0.039,0.404,164.062
'[18:59:00.960]',-0.087,0.400,165.625
'[18:59:00.968]',-0.126,0.400,164.844
'[18:59:00.976]',-0.150,0.400,161.719
'[18:59:00.984]',-0.150,0.396,157.031
'[18:59:00.992]',-0.150,0.396,150.000
'[18:59:01.000]',-0.157,0.396,143.750
'[18:59:01.008]',-0.150,0.392,137.500
'[18:59:01.016]',-0.150,0.392,132.031
'[18:59:01.024]',-0.150,0.388,127.344
'[18:59:01.032]',-0.150,0.388,123.438
'[18:59:01.040]',-0.157,0.384,120.312
'[18:59:01.048]',-0.157,0.380,117.188
'[18:59:01.056]',-0.157,0.380,115.625
'[18:59:01.064]',-0.157,0.380,114.062
'[18:59:01.072]',-0.157,0.380,113.281
'[18:59:01.080]',-0.173,0.380,112.500
'[18:59:01.088]',-0.173,0.380,110.938
'[18:59:01.096]',-0.173,0.380,108.594
'[18:59:01.104]',-0.173,0.380,106.250
'[18:59:01.112]',-0.173,0.380,103.906
'[18:59:01.120]',-0.157,0.380,101.562
'[18:59:01.128]',-0.157,0.380,99.219
'[18:59:01.136]',-0.157,0.380,96.875
'[18:59:01.144]',-0.157,0.384,94.531
'[18:59:01.152]',-0.173,0.392,93.750
'[18:59:01.160]',-0.173,0.404,93.750
'[18:59:01.168]',-0.157,0.420,94.531
'[18:59:01.176]',-0.150,0.435,96.094
'[18:59:01.184]',-0.150,0.459,97.656
'[18:59:01.192]',-0.150,0.482,98.438
'[18:59:01.200]',-0.150,0.506,99.219
'[18:59:01.208]',-0.150,0.529,100.781
'[18:59:01.216]',-0.150,0.553,102.344
'[18:59:01.224]',-0.150,0.569,103.125
'[18:59:01.232]',-0.134,0.576,103.906
'[18:59:01.240]',-0.126,0.584,103.906
'[18:59:01.248]',-0.102,0.584,103.125
'[18:59:01.256]',-0.071,0.580,102.344
'[18:59:01.264]',-0.039,0.576,101.562
'[18:59:01.272]',-0.024,0.569,101.562
'[18:59:01.280]',-0.047,0.561,100.000
'[18:59:01.288]',-0.063,0.553,98.438
'[18:59:01.296]',-0.071,0.545,96.875
'[18:59:01.304]',-0.102,0.537,95.312
'[18:59:01.312]',-0.126,0.529,94.531
'[18:59:01.320]',-0.150,0.522,93.750
'[18:59:01.328]',-0.150,0.518,93.750
'[18:59:01.336]',-0.150,0.510,92.188
'[18:59:01.344]',-0.150,0.506,91.406
'[18:59:01.352]',-0.150,0.498,90.625
'[18:59:01.360]',-0.157,0.494,89.844
'[18:59:01.368]',-0.173,0.490,89.844
'[18:59:01.376]',-0.102,0.482,89.844
'[18:59:01.384]',0.197,0.478,89.062
'[18:59:01.392]',0.701,0.471,87.500
'[18:59:01.400]',0.976,0.463,86.719
'[18:59:01.408]',0.732,0.459,86.719
'[18:59:01.416]',0.283,0.451,85.938
'[18:59:01.424]',-0.047,0.447,85.938
'[18:59:01.432]',-0.236,0.443,85.156
'[18:59:01.440]',-0.299,0.439,84.375
'[18:59:01.448]',-0.244,0.439,82.812
'[18:59:01.456]',-0.189,0.439,82.812
'[18:59:01.464]',-0.157,0.443,82.812
'[18:59:01.472]',-0.150,0.443,82.812
'[18:59:01.480]',-0.134,0.447,82.031
'[18:59:01.488]',-0.126,0.447,81.250
'[18:59:01.496]',-0.126,0.447,80.469
'[18:59:01.504]',-0.110,0.447,80.469
'[18:59:01.512]',-0.102,0.447,80.469
'[18:59:01.520]',-0.087,0.447,80.469
'[18:59:01.528]',-0.071,0.447,80.469
'[18:59:01.536]',-0.063,0.443,79.688
'[18:59:01.544]',-0.047,0.443,78.906
'[18:59:01.552]',-0.039,0.439,78.125
'[18:59:01.560]',-0.024,0.435,78.125
'[18:59:01.568]',-0.016,0.435,78.125
'[18:59:01.576]',0.016,0.431,78.125
'[18:59:01.584]',0.039,0.427,78.125
'[18:59:01.592]',0.047,0.427,76.562
'[18:59:01.600]',0.063,0.424,75.781
'[18:59:01.608]',0.087,0.420,75.781
'[18:59:01.616]',0.110,0.420,75.000
'[18:59:01.624]',0.134,0.416,75.000
'[18:59:01.632]',0.157,0.416,75.781
'[18:59:01.640]',0.189,0.412,77.344
'[18:59:01.648]',0.197,0.412,80.469
'[18:59:01.656]',0.213,0.412,87.500
'[18:59:01.664]',0.213,0.408,98.438
'[18:59:01.672]',0.213,0.408,111.719
'[18:59:01.680]',0.197,0.408,125.781
'[18:59:01.688]',0.173,0.404,139.062
'[18:59:01.696]',0.126,0.404,150.781
'[18:59:01.704]',0.071,0.400,159.375
'[18:59:01.712]',0.024,0.400,165.625
'[18:59:01.720]',-0.024,0.396,168.750
'[18:59:01.728]',-0.063,0.396,168.750
'[18:59:01.736]',-0.087,0.392,165.625
'[18:59:01.744]',-0.102,0.392,160.938
'[18:59:01.752]',-0.102,0.392,154.688
'[18:59:01.760]',-0.102,0.388,149.219
'[18:59:01.768]',-0.102,0.388,143.750
'[18:59:01.776]',-0.087,0.388,138.281
'[18:59:01.784]',-0.071,0.388,133.594
'[18:59:01.792]',-0.071,0.384,128.906
'[18:59:01.800]',-0.071,0.384,125.781
'[18:59:01.808]',-0.071,0.384,123.438
'[18:59:01.816]',-0.063,0.380,121.875
'[18:59:01.824]',-0.071,0.380,121.094
'[18:59:01.832]',-0.071,0.380,119.531
'[18:59:01.840]',-0.071,0.380,117.969
'[18:59:01.848]',-0.071,0.376,117.188
'[18:59:01.856]',-0.087,0.376,115.625
'[18:59:01.864]',-0.087,0.376,114.062
'[18:59:01.872]',-0.087,0.373,111.719
'[18:59:01.880]',-0.087,0.373,109.375
'[18:59:01.888]',-0.087,0.373,105.469
'[18:59:01.896]',-0.071,0.373,102.344
'[18:59:01.904]',-0.071,0.376,100.000
'[18:59:01.912]',-0.087,0.380,99.219
'[18:59:01.920]',-0.087,0.392,98.438
'[18:59:01.928]',-0.071,0.408,98.438
'[18:59:01.936]',-0.071,0.427,99.219
'[18:59:01.944]',-0.071,0.451,100.000
'[18:59:01.952]',-0.071,0.475,100.781
'[18:59:01.960]',-0.071,0.502,103.125
'[18:59:01.968]',-0.063,0.522,104.688
'[18:59:01.976]',-0.063,0.541,106.250
'[18:59:01.984]',-0.047,0.553,106.250
'[18:59:01.992]',-0.047,0.569,107.031
'[18:59:02.000]',-0.047,0.573,107.031
'[18:59:02.008]',-0.039,0.576,107.812
'[18:59:02.016]',-0.024,0.576,107.812
'[18:59:02.024]',0.016,0.573,107.031
'[18:59:02.032]',0.047,0.569,105.469
'[18:59:02.040]',0.063,0.561,103.906
'[18:59:02.048]',0.071,0.553,103.125
'[18:59:02.056]',0.039,0.545,101.562
'[18:59:02.064]',0.039,0.541,100.781
'[18:59:02.072]',0.024,0.533,100.000
'[18:59:02.080]',0.000,0.529,98.438
'[18:59:02.088]',-0.024,0.525,96.875
'[18:59:02.096]',-0.039,0.518,96.094
'[18:59:02.104]',-0.047,0.514,95.312
'[18:59:02.112]',-0.047,0.510,95.312
'[18:59:02.120]',-0.047,0.502,94.531
'[18:59:02.128]',-0.047,0.498,93.750
'[18:59:02.136]',-0.063,0.490,92.969
'[18:59:02.144]',-0.024,0.482,92.188
'[18:59:02.152]',0.189,0.478,91.406
'[18:59:02.160]',0.654,0.471,91.406
'[18:59:02.168]',1.110,0.467,90.625
'[18:59:02.176]',1.157,0.459,90.625
'[18:59:02.184]',0.559,0.455,89.062
'[18:59:02.192]',0.126,0.451,88.281
'[18:59:02.200]',-0.126,0.451,88.281
'[18:59:02.208]',-0.197,0.455,87.500
'[18:59:02.216]',-0.173,0.455,87.500
'[18:59:02.224]',-0.126,0.455,86.719
'[18:59:02.232]',-0.102,0.455,86.719
'[18:59:02.240]',-0.071,0.459,85.156
'[18:59:02.248]',-0.071,0.459,84.375
'[18:59:02.256]',-0.063,0.459,84.375
'[18:59:02.264]',-0.063,0.459,84.375
'[18:59:02.272]',-0.047,0.459,84.375
'[18:59:02.280]',-0.047,0.459,84.375
'[18:59:02.288]',-0.047,0.459,83.594
'[18:59:02.296]',-0.039,0.459,82.812
'[18:59:02.304]',-0.024,0.459,82.812
'[18:59:02.312]',-0.024,0.455,82.812
'[18:59:02.320]',-0.016,0.455,82.812
'[18:59:02.328]',0.000,0.451,82.812
'[18:59:02.336]',0.016,0.447,82.031
'[18:59:02.344]',0.024,0.443,81.250
'[18:59:02.352]',0.039,0.443,80.469
'[18:59:02.360]',0.063,0.439,80.469
'[18:59:02.368]',0.071,0.435,80.469
'[18:59:02.376]',0.087,0.431,79.688
'[18:59:02.384]',0.110,0.431,78.906
'[18:59:02.392]',0.134,0.427,78.125
'[18:59:02.400]',0.157,0.427,78.125
'[18:59:02.408]',0.173,0.427,79.688
'[18:59:02.416]',0.197,0.424,83.594
'[18:59:02.424]',0.213,0.424,90.625
'[18:59:02.432]',0.213,0.420,101.562
'[18:59:02.440]',0.213,0.420,114.844
'[18:59:02.448]',0.197,0.420,128.906
'[18:59:02.456]',0.173,0.416,143.750
'[18:59:02.464]',0.134,0.416,157.031
'[18:59:02.472]',0.071,0.416,167.969
'[18:59:02.480]',0.016,0.412,174.219
'[18:59:02.488]',-0.047,0.412,176.562
'[18:59:02.496]',-0.087,0.412,175.781
'[18:59:02.504]',-0.126,0.408,171.875
'[18:59:02.512]',-0.150,0.408,167.188
'[18:59:02.520]',-0.150,0.404,160.938
'[18:59:02.528]',-0.157,0.404,153.906
'[18:59:02.536]',-0.157,0.404,146.875
'[18:59:02.544]',-0.150,0.400,140.625
'[18:59:02.552]',-0.157,0.400,135.938
'[18:59:02.560]',-0.157,0.396,132.031
'[18:59:02.568]',-0.157,0.396,129.688
'[18:59:02.576]',-0.173,0.392,127.344
'[18:59:02.584]',-0.173,0.392,125.781
'[18:59:02.592]',-0.173,0.392,124.219
'[18:59:02.600]',-0.173,0.388,123.438
'[18:59:02.608]',-0.173,0.388,122.656
'[18:59:02.616]',-0.173,0.388,122.656
'[18:59:02.624]',-0.189,0.384,122.656
'[18:59:02.632]',-0.189,0.384,121.094
'[18:59:02.640]',-0.189,0.384,117.969
'[18:59:02.648]',-0.189,0.380,115.625
'[18:59:02.656]',-0.189,0.380,112.500
'[18:59:02.664]',-0.197,0.380,110.156
'[18:59:02.672]',-0.189,0.384,107.031
'[18:59:02.680]',-0.189,0.392,103.906
'[18:59:02.688]',-0.189,0.404,101.562
'[18:59:02.696]',-0.189,0.424,100.000
'[18:59:02.704]',-0.189,0.447,100.000
'[18:59:02.712]',-0.189,0.471,100.781
'[18:59:02.720]',-0.189,0.502,101.562
'[18:59:02.728]',-0.189,0.529,103.125
'[18:59:02.736]',-0.189,0.557,103.906
'[18:59:02.744]',-0.189,0.580,104.688
'[18:59:02.752]',-0.173,0.600,106.250
'[18:59:02.760]',-0.173,0.612,107.812
'[18:59:02.768]',-0.150,0.620,108.594
'[18:59:02.776]',-0.126,0.624,108.594
'[18:59:02.784]',-0.087,0.620,107.812
'[18:59:02.792]',-0.063,0.616,107.031
'[18:59:02.800]',-0.063,0.612,106.250
'[18:59:02.808]',-0.071,0.604,106.250
'[18:59:02.816]',-0.087,0.596,105.469
'[18:59:02.824]',-0.110,0.588,104.688
'[18:59:02.832]',-0.126,0.580,103.125
'[18:59:02.840]',-0.150,0.573,101.562
'[18:59:02.848]',-0.173,0.565,100.000
'[18:59:02.856]',-0.173,0.561,99.219
'[18:59:02.864]',-0.189,0.557,98.438
'[18:59:02.872]',-0.189,0.549,98.438
'[18:59:02.880]',-0.173,0.545,96.875
'[18:59:02.888]',-0.189,0.541,96.094
'[18:59:02.896]',-0.173,0.533,95.312
'[18:59:02.904]',-0.047,0.529,94.531
'[18:59:02.912]',0.331,0.522,93.750
'[18:59:02.920]',0.827,0.514,93.750
'[18:59:02.928]',0.961,0.510,92.969
'[18:59:02.936]',0.583,0.502,91.406
'[18:59:02.944]',0.134,0.494,89.844
'[18:59:02.952]',-0.150,0.490,89.062
'[18:59:02.960]',-0.307,0.486,89.062
'[18:59:02.968]',-0.323,0.482,88.281
'[18:59:02.976]',-0.244,0.475,88.281
'[18:59:02.984]',-0.197,0.475,87.500
'[18:59:02.992]',-0.197,0.471,85.938
'[18:59:03.000]',-0.189,0.467,85.156
'[18:59:03.008]',-0.173,0.467,85.156
'[18:59:03.016]',-0.157,0.467,84.375
'[18:59:03.024]',-0.150,0.467,84.375
'[18:59:03.032]',-0.134,0.471,83.594
'[18:59:03.040]',-0.126,0.471,82.812
'[18:59:03.048]',-0.110,0.471,82.031
'[18:59:03.056]',-0.102,0.471,82.812
'[18:59:03.064]',-0.102,0.471,82.812
'[18:59:03.072]',-0.087,0.471,83.594
'[18:59:03.080]',-0.071,0.471,82.812
'[18:59:03.088]',-0.063,0.471,82.031
'[18:59:03.096]',-0.047,0.467,81.250
