'Time','II','PLETH','ABP'
'[12:32:38.128]',0.070,0.533,79.688
'[12:32:38.136]',0.078,0.529,90.625
'[12:32:38.144]',0.070,0.522,103.906
'[12:32:38.152]',0.062,0.518,115.625
'[12:32:38.160]',0.047,0.510,125.781
'[12:32:38.168]',0.039,0.502,132.031
'[12:32:38.176]',0.023,0.494,135.938
'[12:32:38.184]',0.016,0.482,137.500
'[12:32:38.192]',0.023,0.471,137.500
'[12:32:38.200]',0.016,0.463,136.719
'[12:32:38.208]',0.008,0.451,133.594
'[12:32:38.216]',0.016,0.439,130.469
'[12:32:38.224]',0.016,0.431,127.344
'[12:32:38.232]',0.023,0.420,123.438
'[12:32:38.240]',0.016,0.412,120.312
'[12:32:38.248]',0.000,0.404,117.188
'[12:32:38.256]',-0.008,0.396,114.062
'[12:32:38.264]',-0.008,0.384,111.719
'[12:32:38.272]',-0.008,0.380,109.375
'[12:32:38.280]',-0.008,0.373,107.031
'[12:32:38.288]',-0.008,0.365,105.469
'[12:32:38.296]',-0.008,0.361,104.688
'[12:32:38.304]',0.000,0.353,103.125
'[12:32:38.312]',0.016,0.349,102.344
'[12:32:38.320]',0.008,0.345,100.781
'[12:32:38.328]',-0.008,0.341,99.219
'[12:32:38.336]',-0.031,0.337,96.875
'[12:32:38.344]',-0.023,0.333,93.750
'[12:32:38.352]',-0.008,0.329,90.625
'[12:32:38.360]',0.008,0.325,87.500
'[12:32:38.368]',0.023,0.325,84.375
'[12:32:38.376]',0.062,0.322,82.812
'[12:32:38.384]',0.070,0.325,81.250
'[12:32:38.392]',0.062,0.329,80.469
'[12:32:38.400]',0.062,0.337,80.469
'[12:32:38.408]',0.102,0.353,80.469
'[12:32:38.416]',0.117,0.369,81.250
'[12:32:38.424]',0.086,0.388,82.031
'[12:32:38.432]',0.039,0.408,82.812
'[12:32:38.440]',0.016,0.427,82.812
'[12:32:38.448]',0.008,0.447,83.594
'[12:32:38.456]',-0.008,0.459,83.594
'[12:32:38.464]',-0.062,0.475,84.375
'[12:32:38.472]',-0.078,0.486,84.375
'[12:32:38.480]',-0.070,0.494,84.375
'[12:32:38.488]',-0.078,0.498,83.594
'[12:32:38.496]',-0.078,0.502,82.812
'[12:32:38.504]',-0.078,0.502,82.031
'[12:32:38.512]',-0.078,0.498,81.250
'[12:32:38.520]',-0.078,0.498,80.469
'[12:32:38.528]',-0.055,0.494,78.906
'[12:32:38.536]',0.000,0.490,78.125
'[12:32:38.544]',0.086,0.490,76.562
'[12:32:38.552]',0.141,0.486,75.781
'[12:32:38.560]',0.016,0.482,74.219
'[12:32:38.568]',-0.156,0.478,73.438
'[12:32:38.576]',-0.180,0.471,72.656
'[12:32:38.584]',-0.055,0.467,71.875
'[12:32:38.592]',-0.031,0.459,71.094
'[12:32:38.600]',-0.031,0.451,70.312
'[12:32:38.608]',-0.031,0.443,69.531
'[12:32:38.616]',-0.023,0.435,69.531
'[12:32:38.624]',-0.031,0.424,68.750
'[12:32:38.632]',-0.023,0.416,67.969
'[12:32:38.640]',0.008,0.404,67.969
'[12:32:38.648]',0.016,0.396,67.188
'[12:32:38.656]',-0.008,0.388,67.188
'[12:32:38.664]',0.008,0.380,66.406
'[12:32:38.672]',0.016,0.373,66.406
'[12:32:38.680]',-0.008,0.369,65.625
'[12:32:38.688]',0.000,0.361,65.625
'[12:32:38.696]',0.000,0.357,65.625
'[12:32:38.704]',0.016,0.349,65.625
'[12:32:38.712]',0.031,0.345,64.844
'[12:32:38.720]',0.047,0.345,64.844
'[12:32:38.728]',0.070,0.341,64.844
'[12:32:38.736]',0.086,0.337,64.844
'[12:32:38.744]',0.047,0.337,64.062
'[12:32:38.752]',0.047,0.337,64.062
'[12:32:38.760]',0.039,0.337,63.281
'[12:32:38.768]',0.039,0.337,63.281
'[12:32:38.776]',0.039,0.333,63.281
'[12:32:38.784]',0.039,0.333,64.844
'[12:32:38.792]',0.062,0.329,67.969
'[12:32:38.800]',0.055,0.325,74.219
'[12:32:38.808]',0.070,0.322,83.594
'[12:32:38.816]',0.062,0.318,95.312
'[12:32:38.824]',0.055,0.314,108.594
'[12:32:38.832]',0.039,0.306,120.312
'[12:32:38.840]',0.039,0.302,129.688
'[12:32:38.848]',0.031,0.298,135.938
'[12:32:38.856]',0.016,0.294,138.281
'[12:32:38.864]',-0.008,0.290,139.062
'[12:32:38.872]',0.031,0.286,138.281
'[12:32:38.880]',0.039,0.282,136.719
'[12:32:38.888]',-0.039,0.275,133.594
'[12:32:38.896]',-0.047,0.271,129.688
'[12:32:38.904]',-0.047,0.267,126.562
'[12:32:38.912]',-0.023,0.263,122.656
'[12:32:38.920]',-0.008,0.259,119.531
'[12:32:38.928]',0.000,0.259,116.406
'[12:32:38.936]',-0.008,0.255,114.062
'[12:32:38.944]',0.016,0.255,111.719
'[12:32:38.952]',0.016,0.255,110.156
'[12:32:38.960]',0.023,0.255,107.812
'[12:32:38.968]',0.000,0.255,107.031
'[12:32:38.976]',-0.008,0.251,105.469
'[12:32:38.984]',0.008,0.251,104.688
'[12:32:38.992]',0.031,0.251,103.125
'[12:32:39.000]',0.016,0.247,101.562
'[12:32:39.008]',-0.008,0.247,99.219
'[12:32:39.016]',-0.023,0.243,96.875
'[12:32:39.024]',-0.008,0.243,92.969
'[12:32:39.032]',0.008,0.239,89.844
'[12:32:39.040]',0.039,0.239,86.719
'[12:32:39.048]',0.039,0.239,83.594
'[12:32:39.056]',0.047,0.243,82.031
'[12:32:39.064]',0.086,0.251,80.469
'[12:32:39.072]',0.078,0.259,79.688
'[12:32:39.080]',0.070,0.278,79.688
'[12:32:39.088]',0.078,0.298,80.469
'[12:32:39.096]',0.102,0.325,80.469
'[12:32:39.104]',0.109,0.357,82.031
'[12:32:39.112]',0.070,0.384,82.812
'[12:32:39.120]',0.039,0.412,83.594
'[12:32:39.128]',0.016,0.435,84.375
'[12:32:39.136]',-0.023,0.455,85.156
'[12:32:39.144]',-0.039,0.471,85.156
'[12:32:39.152]',-0.055,0.482,85.156
'[12:32:39.160]',-0.062,0.494,85.156
'[12:32:39.168]',-0.062,0.498,84.375
'[12:32:39.176]',-0.062,0.506,83.594
'[12:32:39.184]',-0.062,0.510,82.812
'[12:32:39.192]',-0.055,0.510,81.250
'[12:32:39.200]',-0.062,0.510,80.469
'[12:32:39.208]',-0.055,0.510,78.906
'[12:32:39.216]',-0.023,0.506,78.125
'[12:32:39.224]',0.047,0.506,76.562
'[12:32:39.232]',0.125,0.502,75.781
'[12:32:39.240]',0.070,0.502,74.219
'[12:32:39.248]',-0.062,0.498,73.438
'[12:32:39.256]',-0.172,0.498,72.656
'[12:32:39.264]',-0.094,0.494,71.875
'[12:32:39.272]',-0.039,0.490,71.094
'[12:32:39.280]',-0.031,0.490,70.312
'[12:32:39.288]',-0.039,0.482,69.531
'[12:32:39.296]',-0.031,0.478,69.531
'[12:32:39.304]',-0.008,0.471,68.750
'[12:32:39.312]',0.000,0.459,68.750
'[12:32:39.320]',-0.023,0.447,67.969
'[12:32:39.328]',-0.016,0.435,67.969
'[12:32:39.336]',-0.016,0.424,67.188
'[12:32:39.344]',-0.008,0.416,67.188
'[12:32:39.352]',0.008,0.408,67.188
'[12:32:39.360]',0.023,0.404,66.406
'[12:32:39.368]',-0.008,0.404,66.406
'[12:32:39.376]',0.000,0.404,66.406
'[12:32:39.384]',0.008,0.404,65.625
'[12:32:39.392]',0.000,0.404,65.625
'[12:32:39.400]',-0.008,0.400,65.625
'[12:32:39.408]',0.008,0.396,64.844
'[12:32:39.416]',0.000,0.392,64.844
'[12:32:39.424]',0.016,0.404,64.844
'[12:32:39.432]',0.039,0.420,64.062
'[12:32:39.440]',0.062,0.427,64.062
'[12:32:39.448]',0.070,0.431,63.281
'[12:32:39.456]',0.055,0.431,63.281
'[12:32:39.464]',0.031,0.431,64.062
'[12:32:39.472]',0.039,0.427,65.625
'[12:32:39.480]',0.031,0.427,69.531
'[12:32:39.488]',0.047,0.424,77.344
'[12:32:39.496]',0.039,0.416,87.500
'[12:32:39.504]',0.047,0.412,100.781
'[12:32:39.512]',0.016,0.408,113.281
'[12:32:39.520]',0.016,0.404,123.438
'[12:32:39.528]',0.000,0.400,131.250
'[12:32:39.536]',0.008,0.396,135.938
'[12:32:39.544]',0.016,0.392,138.281
'[12:32:39.552]',0.016,0.392,138.281
'[12:32:39.560]',-0.008,0.388,137.500
'[12:32:39.568]',-0.023,0.384,135.156
'[12:32:39.576]',0.000,0.384,132.031
'[12:32:39.584]',-0.008,0.380,128.125
'[12:32:39.592]',-0.016,0.376,124.219
'[12:32:39.600]',-0.031,0.376,120.312
'[12:32:39.608]',-0.031,0.373,117.188
'[12:32:39.616]',-0.031,0.373,114.062
'[12:32:39.624]',-0.008,0.369,111.719
'[12:32:39.632]',0.000,0.369,109.375
'[12:32:39.640]',-0.008,0.369,107.031
'[12:32:39.648]',-0.008,0.365,105.469
'[12:32:39.656]',0.008,0.365,103.906
'[12:32:39.664]',0.000,0.365,103.125
'[12:32:39.672]',-0.008,0.365,101.562
'[12:32:39.680]',-0.016,0.361,100.000
'[12:32:39.688]',-0.008,0.361,97.656
'[12:32:39.696]',-0.016,0.361,95.312
'[12:32:39.704]',-0.016,0.357,92.188
'[12:32:39.712]',-0.016,0.357,88.281
'[12:32:39.720]',-0.008,0.353,85.156
'[12:32:39.728]',-0.023,0.353,82.812
'[12:32:39.736]',-0.031,0.353,81.250
'[12:32:39.744]',-0.008,0.357,79.688
'[12:32:39.752]',0.008,0.361,79.688
'[12:32:39.760]',0.023,0.369,79.688
'[12:32:39.768]',0.047,0.380,79.688
'[12:32:39.776]',0.039,0.392,80.469
'[12:32:39.784]',0.062,0.408,81.250
'[12:32:39.792]',0.086,0.424,82.031
'[12:32:39.800]',0.086,0.439,82.812
'[12:32:39.808]',0.047,0.459,83.594
'[12:32:39.816]',0.008,0.471,84.375
'[12:32:39.824]',-0.062,0.486,84.375
'[12:32:39.832]',-0.102,0.498,84.375
'[12:32:39.840]',-0.102,0.506,84.375
'[12:32:39.848]',-0.094,0.510,83.594
'[12:32:39.856]',-0.094,0.514,82.812
'[12:32:39.864]',-0.102,0.518,82.031
'[12:32:39.872]',-0.086,0.522,81.250
'[12:32:39.880]',-0.078,0.522,79.688
'[12:32:39.888]',-0.086,0.522,78.125
'[12:32:39.896]',-0.078,0.522,77.344
'[12:32:39.904]',-0.062,0.522,75.781
'[12:32:39.912]',-0.055,0.522,75.000
'[12:32:39.920]',-0.031,0.522,74.219
'[12:32:39.928]',0.102,0.518,72.656
'[12:32:39.936]',0.133,0.518,71.875
'[12:32:39.944]',-0.055,0.514,71.094
'[12:32:39.952]',-0.195,0.514,70.312
'[12:32:39.960]',-0.133,0.510,69.531
'[12:32:39.968]',-0.070,0.506,68.750
'[12:32:39.976]',-0.047,0.502,68.750
'[12:32:39.984]',-0.039,0.494,67.969
'[12:32:39.992]',-0.047,0.490,67.188
'[12:32:40.000]',-0.055,0.486,67.188
'[12:32:40.008]',-0.039,0.482,66.406
'[12:32:40.016]',-0.023,0.478,66.406
'[12:32:40.024]',-0.016,0.475,65.625
'[12:32:40.032]',-0.023,0.471,65.625
'[12:32:40.040]',-0.016,0.467,64.844
'[12:32:40.048]',-0.023,0.467,64.062
'[12:32:40.056]',-0.023,0.467,64.062
'[12:32:40.064]',-0.016,0.463,63.281
'[12:32:40.072]',-0.008,0.463,63.281
'[12:32:40.080]',-0.008,0.463,62.500
'[12:32:40.088]',-0.016,0.463,61.719
'[12:32:40.096]',-0.023,0.463,61.719
'[12:32:40.104]',-0.008,0.463,60.938
'[12:32:40.112]',0.000,0.459,60.938
'[12:32:40.120]',-0.008,0.459,60.156
'[12:32:40.128]',0.016,0.459,60.156
'[12:32:40.136]',0.016,0.459,59.375
'[12:32:40.144]',0.008,0.455,59.375
'[12:32:40.152]',0.016,0.455,58.594
'[12:32:40.160]',0.039,0.451,58.594
'[12:32:40.168]',0.047,0.451,59.375
'[12:32:40.176]',0.039,0.447,60.938
'[12:32:40.184]',0.031,0.443,64.844
'[12:32:40.192]',0.039,0.443,72.656
'[12:32:40.200]',0.023,0.439,83.594
'[12:32:40.208]',0.008,0.435,96.094
'[12:32:40.216]',-0.016,0.435,109.375
'[12:32:40.224]',-0.008,0.431,119.531
'[12:32:40.232]',-0.008,0.431,126.562
'[12:32:40.240]',-0.008,0.427,131.250
'[12:32:40.248]',-0.023,0.427,132.812
'[12:32:40.256]',-0.031,0.424,132.812
'[12:32:40.264]',0.008,0.424,131.250
'[12:32:40.272]',0.016,0.424,128.906
'[12:32:40.280]',-0.039,0.420,125.781
'[12:32:40.288]',-0.031,0.420,121.875
'[12:32:40.296]',-0.031,0.416,117.188
'[12:32:40.304]',-0.016,0.416,113.281
'[12:32:40.312]',-0.031,0.416,109.375
'[12:32:40.320]',-0.023,0.416,104.688
'[12:32:40.328]',-0.008,0.420,101.562
'[12:32:40.336]',-0.023,0.424,99.219
'[12:32:40.344]',-0.031,0.427,97.656
'[12:32:40.352]',-0.031,0.431,96.094
'[12:32:40.360]',-0.039,0.431,94.531
'[12:32:40.368]',-0.023,0.435,93.750
'[12:32:40.376]',-0.031,0.435,92.188
'[12:32:40.384]',-0.023,0.431,89.844
'[12:32:40.392]',-0.055,0.431,87.500
'[12:32:40.400]',-0.062,0.427,84.375
'[12:32:40.408]',-0.039,0.424,81.250
'[12:32:40.416]',-0.023,0.424,78.125
'[12:32:40.424]',-0.016,0.420,75.781
'[12:32:40.432]',-0.008,0.416,74.219
'[12:32:40.440]',0.023,0.416,73.438
'[12:32:40.448]',0.055,0.416,72.656
'[12:32:40.456]',0.062,0.420,72.656
'[12:32:40.464]',0.062,0.424,73.438
'[12:32:40.472]',0.047,0.431,74.219
'[12:32:40.480]',0.078,0.443,75.781
'[12:32:40.488]',0.086,0.459,76.562
'[12:32:40.496]',0.031,0.475,78.125
'[12:32:40.504]',0.016,0.486,78.125
'[12:32:40.512]',-0.023,0.502,78.906
'[12:32:40.520]',-0.055,0.518,79.688
'[12:32:40.528]',-0.078,0.529,79.688
'[12:32:40.536]',-0.070,0.537,78.906
'[12:32:40.544]',-0.055,0.545,78.125
'[12:32:40.552]',-0.047,0.549,77.344
'[12:32:40.560]',-0.086,0.553,76.562
'[12:32:40.568]',-0.102,0.553,75.000
'[12:32:40.576]',-0.109,0.553,74.219
'[12:32:40.584]',-0.117,0.553,72.656
'[12:32:40.592]',-0.109,0.553,71.875
'[12:32:40.600]',-0.094,0.549,70.312
'[12:32:40.608]',-0.055,0.545,69.531
'[12:32:40.616]',0.086,0.537,67.969
'[12:32:40.624]',0.141,0.533,67.188
'[12:32:40.632]',-0.016,0.529,66.406
'[12:32:40.640]',-0.148,0.525,65.625
'[12:32:40.648]',-0.125,0.522,64.844
'[12:32:40.656]',-0.070,0.514,64.844
'[12:32:40.664]',-0.055,0.510,64.062
'[12:32:40.672]',-0.047,0.502,64.062
'[12:32:40.680]',-0.070,0.498,63.281
'[12:32:40.688]',-0.062,0.490,62.500
'[12:32:40.696]',-0.055,0.482,62.500
'[12:32:40.704]',-0.047,0.475,62.500
'[12:32:40.712]',-0.047,0.467,61.719
'[12:32:40.720]',-0.055,0.455,61.719
'[12:32:40.728]',-0.031,0.447,60.938
'[12:32:40.736]',-0.023,0.443,60.938
'[12:32:40.744]',-0.023,0.439,60.938
'[12:32:40.752]',-0.023,0.435,60.156
'[12:32:40.760]',-0.016,0.435,60.156
'[12:32:40.768]',-0.023,0.435,59.375
'[12:32:40.776]',0.016,0.435,59.375
'[12:32:40.784]',-0.008,0.435,58.594
'[12:32:40.792]',0.000,0.435,58.594
'[12:32:40.800]',-0.008,0.435,58.594
'[12:32:40.808]',-0.008,0.435,57.812
'[12:32:40.816]',0.000,0.435,57.812
'[12:32:40.824]',0.031,0.435,57.031
'[12:32:40.832]',0.055,0.435,57.031
'[12:32:40.840]',0.062,0.435,57.031
'[12:32:40.848]',0.031,0.435,56.250
'[12:32:40.856]',0.016,0.431,56.250
'[12:32:40.864]',0.031,0.431,56.250
'[12:32:40.872]',0.016,0.431,57.812
'[12:32:40.880]',0.016,0.427,61.719
'[12:32:40.888]',0.055,0.424,69.531
'[12:32:40.896]',0.047,0.424,79.688
'[12:32:40.904]',0.016,0.420,92.969
'[12:32:40.912]',0.000,0.416,105.469
'[12:32:40.920]',-0.023,0.416,116.406
'[12:32:40.928]',-0.055,0.412,123.438
'[12:32:40.936]',-0.047,0.412,127.344
'[12:32:40.944]',-0.031,0.408,128.906
'[12:32:40.952]',-0.031,0.408,128.906
'[12:32:40.960]',-0.039,0.404,128.125
'[12:32:40.968]',-0.047,0.404,125.000
'[12:32:40.976]',-0.031,0.400,121.875
'[12:32:40.984]',-0.031,0.400,117.188
'[12:32:40.992]',-0.039,0.396,112.500
'[12:32:41.000]',-0.031,0.392,107.812
'[12:32:41.008]',-0.023,0.392,103.125
'[12:32:41.016]',-0.023,0.388,99.219
'[12:32:41.024]',-0.023,0.388,96.094
'[12:32:41.032]',-0.031,0.384,92.969
'[12:32:41.040]',-0.008,0.384,90.625
'[12:32:41.048]',-0.016,0.384,88.281
'[12:32:41.056]',-0.008,0.384,86.719
'[12:32:41.064]',-0.023,0.380,85.156
'[12:32:41.072]',-0.031,0.380,82.812
'[12:32:41.080]',-0.039,0.376,81.250
'[12:32:41.088]',-0.031,0.376,78.125
'[12:32:41.096]',-0.016,0.373,75.781
'[12:32:41.104]',0.000,0.373,72.656
'[12:32:41.112]',0.008,0.373,71.094
'[12:32:41.120]',0.031,0.369,69.531
'[12:32:41.128]',0.047,0.369,69.531
'[12:32:41.136]',0.062,0.369,69.531
'[12:32:41.144]',0.055,0.373,71.094
'[12:32:41.152]',0.047,0.376,72.656
'[12:32:41.160]',0.062,0.380,74.219
'[12:32:41.168]',0.078,0.388,75.000
'[12:32:41.176]',0.086,0.400,76.562
'[12:32:41.184]',0.055,0.416,77.344
'[12:32:41.192]',0.031,0.431,78.125
'[12:32:41.200]',0.000,0.451,78.906
'[12:32:41.208]',-0.039,0.467,78.906
'[12:32:41.216]',-0.062,0.478,78.906
'[12:32:41.224]',-0.070,0.490,78.906
'[12:32:41.232]',-0.055,0.502,78.125
'[12:32:41.240]',-0.055,0.510,77.344
'[12:32:41.248]',-0.047,0.514,76.562
'[12:32:41.256]',-0.039,0.518,75.000
'[12:32:41.264]',-0.055,0.522,74.219
'[12:32:41.272]',-0.039,0.522,72.656
'[12:32:41.280]',-0.055,0.522,71.875
'[12:32:41.288]',-0.031,0.522,71.094
'[12:32:41.296]',-0.023,0.518,69.531
'[12:32:41.304]',0.094,0.518,68.750
'[12:32:41.312]',0.195,0.514,67.969
'[12:32:41.320]',0.094,0.510,67.188
'[12:32:41.328]',-0.078,0.506,66.406
'[12:32:41.336]',-0.125,0.502,65.625
'[12:32:41.344]',-0.031,0.498,65.625
'[12:32:41.352]',-0.031,0.494,64.844
'[12:32:41.360]',-0.047,0.490,64.844
'[12:32:41.368]',-0.039,0.486,64.062
'[12:32:41.376]',-0.039,0.482,64.062
'[12:32:41.384]',-0.031,0.478,64.062
'[12:32:41.392]',-0.031,0.475,63.281
'[12:32:41.400]',-0.039,0.471,63.281
'[12:32:41.408]',-0.047,0.467,63.281
'[12:32:41.416]',-0.031,0.463,63.281
'[12:32:41.424]',-0.008,0.459,62.500
'[12:32:41.432]',0.000,0.459,62.500
'[12:32:41.440]',0.016,0.459,62.500
'[12:32:41.448]',0.008,0.455,62.500
'[12:32:41.456]',0.031,0.455,61.719
'[12:32:41.464]',0.016,0.459,61.719
'[12:32:41.472]',0.016,0.471,61.719
'[12:32:41.480]',0.016,0.490,61.719
'[12:32:41.488]',0.062,0.498,60.938
'[12:32:41.496]',0.062,0.506,60.938
'[12:32:41.504]',0.039,0.506,60.938
'[12:32:41.512]',0.039,0.506,60.938
'[12:32:41.520]',0.047,0.506,60.156
'[12:32:41.528]',0.062,0.502,60.156
'[12:32:41.536]',0.086,0.502,59.375
'[12:32:41.544]',0.070,0.498,59.375
'[12:32:41.552]',0.062,0.498,60.938
'[12:32:41.560]',0.062,0.494,63.281
'[12:32:41.568]',0.078,0.486,68.750
'[12:32:41.576]',0.062,0.482,78.125
'[12:32:41.584]',0.062,0.478,89.062
'[12:32:41.592]',0.062,0.475,102.344
'[12:32:41.600]',0.047,0.471,114.062
'[12:32:41.608]',0.031,0.467,122.656
'[12:32:41.616]',0.016,0.467,128.906
'[12:32:41.624]',0.016,0.467,132.031
'[12:32:41.632]',0.023,0.467,132.812
'[12:32:41.640]',0.008,0.467,132.812
'[12:32:41.648]',0.016,0.471,131.250
'[12:32:41.656]',0.000,0.471,128.125
'[12:32:41.664]',0.000,0.471,124.219
'[12:32:41.672]',0.000,0.475,120.312
'[12:32:41.680]',-0.008,0.475,115.625
'[12:32:41.688]',-0.016,0.475,112.500
'[12:32:41.696]',-0.016,0.475,108.594
'[12:32:41.704]',-0.023,0.467,105.469
'[12:32:41.712]',-0.023,0.463,102.344
'[12:32:41.720]',-0.008,0.459,100.000
'[12:32:41.728]',0.000,0.451,97.656
'[12:32:41.736]',-0.023,0.451,96.094
'[12:32:41.744]',-0.023,0.447,94.531
'[12:32:41.752]',-0.023,0.447,92.969
'[12:32:41.760]',-0.023,0.447,91.406
'[12:32:41.768]',-0.008,0.447,89.844
'[12:32:41.776]',0.000,0.447,87.500
'[12:32:41.784]',-0.008,0.447,85.156
'[12:32:41.792]',-0.008,0.443,82.031
'[12:32:41.800]',0.000,0.443,79.688
'[12:32:41.808]',0.016,0.439,77.344
'[12:32:41.816]',0.031,0.439,75.781
'[12:32:41.824]',0.039,0.439,75.781
'[12:32:41.832]',0.070,0.447,76.562
'[12:32:41.840]',0.086,0.455,77.344
'[12:32:41.848]',0.062,0.463,78.125
'[12:32:41.856]',0.062,0.482,78.906
'[12:32:41.864]',0.086,0.502,79.688
'[12:32:41.872]',0.109,0.525,80.469
'[12:32:41.880]',0.070,0.549,81.250
'[12:32:41.888]',0.031,0.573,82.031
'[12:32:41.896]',0.016,0.592,82.031
'[12:32:41.904]',-0.023,0.608,82.031
'[12:32:41.912]',-0.039,0.620,82.031
'[12:32:41.920]',-0.055,0.624,81.250
'[12:32:41.928]',-0.062,0.624,80.469
'[12:32:41.936]',-0.070,0.624,79.688
'[12:32:41.944]',-0.078,0.624,78.906
'[12:32:41.952]',-0.055,0.624,78.125
'[12:32:41.960]',-0.078,0.624,76.562
'[12:32:41.968]',-0.078,0.624,75.781
'[12:32:41.976]',-0.078,0.624,75.000
'[12:32:41.984]',-0.055,0.620,73.438
'[12:32:41.992]',-0.023,0.620,72.656
'[12:32:42.000]',0.070,0.620,71.875
'[12:32:42.008]',0.148,0.616,70.312
'[12:32:42.016]',0.031,0.616,69.531
'[12:32:42.024]',-0.141,0.612,68.750
'[12:32:42.032]',-0.188,0.608,67.969
'[12:32:42.040]',-0.086,0.604,67.188
'[12:32:42.048]',-0.062,0.600,66.406
'[12:32:42.056]',-0.055,0.592,66.406
'[12:32:42.064]',-0.055,0.588,65.625
'[12:32:42.072]',-0.039,0.580,65.625
'[12:32:42.080]',-0.031,0.573,65.625
'[12:32:42.088]',-0.023,0.569,64.844
'[12:32:42.096]',-0.008,0.561,64.844
'[12:32:42.104]',0.000,0.553,64.062
'[12:32:42.112]',-0.008,0.549,64.062
'[12:32:42.120]',-0.008,0.541,64.062
'[12:32:42.128]',0.000,0.537,63.281
'[12:32:42.136]',0.023,0.533,64.062
'[12:32:42.144]',0.016,0.533,64.062
'[12:32:42.152]',0.039,0.533,64.062
'[12:32:42.160]',0.023,0.529,63.281
'[12:32:42.168]',0.047,0.529,62.500
'[12:32:42.176]',0.047,0.529,62.500
'[12:32:42.184]',0.031,0.529,61.719
'[12:32:42.192]',0.047,0.529,60.938
'[12:32:42.200]',0.047,0.529,60.938
'[12:32:42.208]',0.047,0.525,60.938
'[12:32:42.216]',0.055,0.522,60.156
'[12:32:42.224]',0.078,0.522,60.156
'[12:32:42.232]',0.070,0.518,60.156
'[12:32:42.240]',0.062,0.518,60.156
'[12:32:42.248]',0.055,0.514,62.500
'[12:32:42.256]',0.062,0.510,66.406
'[12:32:42.264]',0.047,0.506,74.219
'[12:32:42.272]',0.055,0.502,85.156
'[12:32:42.280]',0.039,0.498,98.438
'[12:32:42.288]',0.047,0.490,110.938
'[12:32:42.296]',0.016,0.486,120.312
'[12:32:42.304]',0.000,0.482,127.344
'[12:32:42.312]',-0.023,0.478,131.250
'[12:32:42.320]',-0.031,0.475,133.594
'[12:32:42.328]',-0.031,0.471,134.375
'[12:32:42.336]',-0.031,0.467,133.594
'[12:32:42.344]',-0.023,0.467,131.250
'[12:32:42.352]',-0.016,0.463,128.125
'[12:32:42.360]',-0.039,0.459,124.219
'[12:32:42.368]',-0.062,0.455,121.094
'[12:32:42.376]',-0.055,0.451,117.188
'[12:32:42.384]',-0.031,0.451,113.281
'[12:32:42.392]',-0.023,0.447,110.156
'[12:32:42.400]',-0.016,0.447,107.031
'[12:32:42.408]',-0.008,0.443,104.688
'[12:32:42.416]',-0.031,0.439,103.125
'[12:32:42.424]',-0.008,0.439,101.562
'[12:32:42.432]',-0.023,0.435,100.781
'[12:32:42.440]',0.000,0.435,99.219
'[12:32:42.448]',0.008,0.431,98.438
'[12:32:42.456]',0.016,0.427,96.875
'[12:32:42.464]',0.008,0.424,95.312
'[12:32:42.472]',0.016,0.420,92.969
'[12:32:42.480]',0.016,0.416,89.844
'[12:32:42.488]',0.047,0.416,86.719
'[12:32:42.496]',0.070,0.412,83.594
'[12:32:42.504]',0.086,0.412,81.250
'[12:32:42.512]',0.086,0.412,78.906
'[12:32:42.520]',0.102,0.416,78.125
'[12:32:42.528]',0.117,0.424,77.344
'[12:32:42.536]',0.109,0.431,78.125
'[12:32:42.544]',0.086,0.447,78.125
'[12:32:42.552]',0.117,0.463,78.906
'[12:32:42.560]',0.141,0.482,79.688
'[12:32:42.568]',0.133,0.510,80.469
'[12:32:42.576]',0.102,0.537,81.250
'[12:32:42.584]',0.070,0.565,82.031
'[12:32:42.592]',0.039,0.588,82.031
'[12:32:42.600]',0.000,0.612,82.812
'[12:32:42.608]',0.000,0.631,82.812
'[12:32:42.616]',-0.039,0.647,82.031
'[12:32:42.624]',-0.039,0.659,82.031
'[12:32:42.632]',-0.062,0.667,81.250
'[12:32:42.640]',-0.078,0.671,80.469
'[12:32:42.648]',-0.078,0.675,79.688
'[12:32:42.656]',-0.055,0.675,78.125
'[12:32:42.664]',-0.062,0.675,76.562
'[12:32:42.672]',-0.094,0.675,75.000
'[12:32:42.680]',-0.062,0.675,74.219
'[12:32:42.688]',0.000,0.675,72.656
'[12:32:42.696]',0.117,0.675,71.875
'[12:32:42.704]',0.148,0.671,70.312
'[12:32:42.712]',-0.008,0.667,69.531
'[12:32:42.720]',-0.141,0.667,68.750
'[12:32:42.728]',-0.102,0.663,67.969
'[12:32:42.736]',-0.039,0.655,67.188
'[12:32:42.744]',-0.047,0.651,66.406
'[12:32:42.752]',-0.062,0.643,65.625
'[12:32:42.760]',-0.062,0.639,64.844
'[12:32:42.768]',-0.039,0.631,64.062
'[12:32:42.776]',-0.031,0.620,64.062
'[12:32:42.784]',-0.039,0.612,63.281
'[12:32:42.792]',-0.055,0.604,63.281
'[12:32:42.800]',-0.039,0.596,62.500
'[12:32:42.808]',-0.031,0.588,61.719
'[12:32:42.816]',-0.008,0.584,61.719
'[12:32:42.824]',-0.016,0.576,60.938
'[12:32:42.832]',-0.016,0.573,60.938
'[12:32:42.840]',-0.008,0.573,60.938
'[12:32:42.848]',-0.008,0.569,60.938
'[12:32:42.856]',0.000,0.569,60.156
'[12:32:42.864]',0.031,0.569,60.156
'[12:32:42.872]',0.031,0.569,60.156
