'Time','II','PLETH','ABP'
'[11:17:17.584]',0.638,0.337,89.062
'[11:17:17.592]',0.646,0.333,90.625
'[11:17:17.600]',0.646,0.329,91.458
'[11:17:17.608]',0.646,0.325,92.188
'[11:17:17.616]',0.646,0.322,93.750
'[11:17:17.624]',0.646,0.318,93.750
'[11:17:17.632]',0.638,0.314,94.583
'[11:17:17.640]',0.630,0.314,95.312
'[11:17:17.648]',0.622,0.310,95.312
'[11:17:17.656]',0.638,0.306,96.146
'[11:17:17.664]',0.638,0.306,96.146
'[11:17:17.672]',0.638,0.302,96.146
'[11:17:17.680]',0.638,0.298,96.875
'[11:17:17.688]',0.638,0.294,96.875
'[11:17:17.696]',0.630,0.294,96.875
'[11:17:17.704]',0.646,0.290,96.875
'[11:17:17.712]',0.654,0.286,96.875
'[11:17:17.720]',0.654,0.282,96.875
'[11:17:17.728]',0.654,0.278,96.875
'[11:17:17.736]',0.661,0.275,96.875
'[11:17:17.744]',0.654,0.271,96.875
'[11:17:17.752]',0.654,0.267,96.875
'[11:17:17.760]',0.654,0.267,96.146
'[11:17:17.768]',0.669,0.263,95.312
'[11:17:17.776]',0.701,0.267,95.312
'[11:17:17.784]',0.740,0.271,94.583
'[11:17:17.792]',0.740,0.278,93.750
'[11:17:17.800]',0.717,0.294,93.021
'[11:17:17.808]',0.709,0.314,92.188
'[11:17:17.816]',0.693,0.345,92.188
'[11:17:17.824]',0.724,0.380,91.458
'[11:17:17.832]',0.724,0.424,91.458
'[11:17:17.840]',0.724,0.467,91.458
'[11:17:17.848]',0.677,0.514,91.458
'[11:17:17.856]',0.646,0.561,91.458
'[11:17:17.864]',0.622,0.604,90.625
'[11:17:17.872]',0.614,0.643,90.625
'[11:17:17.880]',0.606,0.675,90.625
'[11:17:17.888]',0.614,0.694,90.625
'[11:17:17.896]',0.614,0.718,90.625
'[11:17:17.904]',0.622,0.733,90.625
'[11:17:17.912]',0.622,0.745,90.625
'[11:17:17.920]',0.622,0.753,90.625
'[11:17:17.928]',0.638,0.753,90.625
'[11:17:17.936]',0.693,0.753,90.625
'[11:17:17.944]',0.819,0.745,90.625
'[11:17:17.952]',1.063,0.737,90.625
'[11:17:17.960]',1.260,0.722,90.625
'[11:17:17.968]',1.126,0.706,89.896
'[11:17:17.976]',0.614,0.690,89.896
'[11:17:17.984]',0.299,0.675,89.896
'[11:17:17.992]',0.244,0.651,89.896
'[11:17:18.000]',0.236,0.627,89.062
'[11:17:18.008]',0.346,0.604,89.062
'[11:17:18.016]',0.394,0.576,89.062
'[11:17:18.024]',0.409,0.549,89.062
'[11:17:18.032]',0.417,0.518,88.333
'[11:17:18.040]',0.402,0.490,88.333
'[11:17:18.048]',0.472,0.463,88.333
'[11:17:18.056]',0.575,0.439,88.333
'[11:17:18.064]',0.638,0.416,87.500
'[11:17:18.072]',0.654,0.400,87.500
'[11:17:18.080]',0.661,0.384,87.500
'[11:17:18.088]',0.677,0.373,87.500
'[11:17:18.096]',0.661,0.365,86.771
'[11:17:18.104]',0.669,0.357,86.771
'[11:17:18.112]',0.661,0.353,86.771
'[11:17:18.120]',0.669,0.349,86.771
'[11:17:18.128]',0.654,0.349,85.938
'[11:17:18.136]',0.654,0.345,85.938
'[11:17:18.144]',0.654,0.345,85.938
'[11:17:18.152]',0.646,0.345,85.208
'[11:17:18.160]',0.654,0.345,85.208
'[11:17:18.168]',0.646,0.345,85.208
'[11:17:18.176]',0.654,0.349,84.375
'[11:17:18.184]',0.654,0.349,84.375
'[11:17:18.192]',0.654,0.345,84.375
'[11:17:18.200]',0.646,0.345,84.375
'[11:17:18.208]',0.654,0.341,84.375
'[11:17:18.216]',0.654,0.341,84.375
'[11:17:18.224]',0.661,0.337,85.208
'[11:17:18.232]',0.654,0.333,85.938
'[11:17:18.240]',0.661,0.329,86.771
'[11:17:18.248]',0.661,0.325,88.333
'[11:17:18.256]',0.669,0.322,89.062
'[11:17:18.264]',0.669,0.318,90.625
'[11:17:18.272]',0.677,0.314,92.188
'[11:17:18.280]',0.669,0.310,93.021
'[11:17:18.288]',0.669,0.310,93.750
'[11:17:18.296]',0.654,0.306,94.583
'[11:17:18.304]',0.669,0.306,95.312
'[11:17:18.312]',0.646,0.302,95.312
'[11:17:18.320]',0.654,0.298,96.146
'[11:17:18.328]',0.646,0.298,96.146
'[11:17:18.336]',0.646,0.294,96.875
'[11:17:18.344]',0.654,0.294,96.875
'[11:17:18.352]',0.654,0.290,96.875
'[11:17:18.360]',0.654,0.286,96.875
'[11:17:18.368]',0.654,0.282,97.708
'[11:17:18.376]',0.669,0.278,97.708
'[11:17:18.384]',0.669,0.278,97.708
'[11:17:18.392]',0.669,0.275,97.708
'[11:17:18.400]',0.669,0.275,97.708
'[11:17:18.408]',0.669,0.271,96.875
'[11:17:18.416]',0.669,0.267,96.875
'[11:17:18.424]',0.669,0.263,96.875
'[11:17:18.432]',0.669,0.259,96.146
'[11:17:18.440]',0.669,0.255,96.146
'[11:17:18.448]',0.693,0.259,95.312
'[11:17:18.456]',0.748,0.263,94.583
'[11:17:18.464]',0.740,0.275,93.750
'[11:17:18.472]',0.724,0.290,93.021
'[11:17:18.480]',0.717,0.310,93.021
'[11:17:18.488]',0.709,0.337,92.188
'[11:17:18.496]',0.740,0.369,92.188
'[11:17:18.504]',0.748,0.408,91.458
'[11:17:18.512]',0.748,0.455,91.458
'[11:17:18.520]',0.709,0.502,91.458
'[11:17:18.528]',0.669,0.549,91.458
'[11:17:18.536]',0.654,0.592,91.458
'[11:17:18.544]',0.693,0.635,91.458
'[11:17:18.552]',0.772,0.671,91.458
'[11:17:18.560]',0.850,0.702,90.625
'[11:17:18.568]',0.929,0.725,90.625
'[11:17:18.576]',1.055,0.741,90.625
'[11:17:18.584]',0.803,0.749,90.625
'[11:17:18.592]',0.559,0.753,90.625
'[11:17:18.600]',0.559,0.757,90.625
'[11:17:18.608]',0.630,0.753,90.625
'[11:17:18.616]',0.449,0.745,90.625
'[11:17:18.624]',0.370,0.737,90.625
'[11:17:18.632]',0.339,0.725,90.625
'[11:17:18.640]',0.354,0.710,89.896
'[11:17:18.648]',0.362,0.694,89.896
'[11:17:18.656]',0.386,0.675,89.896
'[11:17:18.664]',0.409,0.655,89.896
'[11:17:18.672]',0.441,0.631,89.062
'[11:17:18.680]',0.472,0.612,89.062
'[11:17:18.688]',0.598,0.588,89.062
'[11:17:18.696]',0.654,0.565,88.333
'[11:17:18.704]',0.685,0.537,88.333
'[11:17:18.712]',0.693,0.510,88.333
'[11:17:18.720]',0.701,0.482,88.333
'[11:17:18.728]',0.693,0.459,87.500
'[11:17:18.736]',0.701,0.435,87.500
'[11:17:18.744]',0.693,0.412,87.500
'[11:17:18.752]',0.701,0.392,86.771
'[11:17:18.760]',0.693,0.376,86.771
'[11:17:18.768]',0.693,0.365,86.771
'[11:17:18.776]',0.701,0.361,86.771
'[11:17:18.784]',0.693,0.357,85.938
'[11:17:18.792]',0.709,0.353,85.938
'[11:17:18.800]',0.693,0.353,85.938
'[11:17:18.808]',0.701,0.353,85.938
'[11:17:18.816]',0.701,0.353,85.208
'[11:17:18.824]',0.709,0.353,85.208
'[11:17:18.832]',0.693,0.357,85.208
'[11:17:18.840]',0.717,0.357,85.208
'[11:17:18.848]',0.717,0.357,85.938
'[11:17:18.856]',0.717,0.353,86.771
'[11:17:18.864]',0.709,0.353,87.500
'[11:17:18.872]',0.717,0.349,88.333
'[11:17:18.880]',0.724,0.349,89.896
'[11:17:18.888]',0.717,0.345,90.625
'[11:17:18.896]',0.709,0.345,92.188
'[11:17:18.904]',0.709,0.341,93.021
'[11:17:18.912]',0.693,0.337,93.750
'[11:17:18.920]',0.701,0.333,94.583
'[11:17:18.928]',0.685,0.325,95.312
'[11:17:18.936]',0.693,0.322,96.146
'[11:17:18.944]',0.669,0.318,96.146
'[11:17:18.952]',0.669,0.318,96.875
'[11:17:18.960]',0.669,0.314,96.875
'[11:17:18.968]',0.669,0.310,96.875
'[11:17:18.976]',0.654,0.310,96.875
'[11:17:18.984]',0.661,0.310,97.708
'[11:17:18.992]',0.669,0.306,97.708
'[11:17:19.000]',0.661,0.302,96.875
'[11:17:19.008]',0.669,0.302,96.875
'[11:17:19.016]',0.661,0.298,96.875
'[11:17:19.024]',0.677,0.294,96.146
'[11:17:19.032]',0.669,0.290,96.146
'[11:17:19.040]',0.677,0.286,95.312
'[11:17:19.048]',0.654,0.282,94.583
'[11:17:19.056]',0.661,0.278,93.750
'[11:17:19.064]',0.646,0.278,93.021
'[11:17:19.072]',0.654,0.278,92.188
'[11:17:19.080]',0.646,0.278,91.458
'[11:17:19.088]',0.654,0.286,90.625
'[11:17:19.096]',0.646,0.298,90.625
'[11:17:19.104]',0.654,0.314,89.896
'[11:17:19.112]',0.646,0.337,89.896
'[11:17:19.120]',0.677,0.373,89.896
'[11:17:19.128]',0.709,0.408,89.896
'[11:17:19.136]',0.740,0.451,89.896
'[11:17:19.144]',0.724,0.494,89.896
'[11:17:19.152]',0.717,0.541,89.896
'[11:17:19.160]',0.693,0.580,89.896
'[11:17:19.168]',0.685,0.620,89.896
'[11:17:19.176]',0.732,0.651,89.062
'[11:17:19.184]',0.748,0.671,89.062
'[11:17:19.192]',0.724,0.690,89.062
'[11:17:19.200]',0.654,0.706,89.062
'[11:17:19.208]',0.630,0.718,89.062
'[11:17:19.216]',0.638,0.725,89.062
'[11:17:19.224]',0.622,0.725,89.062
'[11:17:19.232]',0.614,0.722,89.062
'[11:17:19.240]',0.622,0.714,88.333
'[11:17:19.248]',0.598,0.698,88.333
'[11:17:19.256]',0.598,0.682,88.333
'[11:17:19.264]',0.614,0.659,88.333
'[11:17:19.272]',0.638,0.639,87.500
'[11:17:19.280]',0.638,0.616,87.500
'[11:17:19.288]',0.740,0.588,87.500
'[11:17:19.296]',0.913,0.557,87.500
'[11:17:19.304]',1.165,0.529,86.771
'[11:17:19.312]',1.244,0.498,86.771
'[11:17:19.320]',0.890,0.467,86.771
'[11:17:19.328]',0.433,0.439,85.938
'[11:17:19.336]',0.268,0.416,85.938
'[11:17:19.344]',0.260,0.392,85.938
'[11:17:19.352]',0.299,0.376,85.938
'[11:17:19.360]',0.362,0.361,85.208
'[11:17:19.368]',0.386,0.353,85.208
'[11:17:19.376]',0.409,0.345,85.208
'[11:17:19.384]',0.402,0.341,84.375
'[11:17:19.392]',0.378,0.337,84.375
'[11:17:19.400]',0.472,0.337,84.375
'[11:17:19.408]',0.559,0.337,84.375
'[11:17:19.416]',0.622,0.337,83.646
'[11:17:19.424]',0.661,0.337,83.646
'[11:17:19.432]',0.669,0.341,83.646
'[11:17:19.440]',0.669,0.341,83.646
'[11:17:19.448]',0.646,0.341,83.646
'[11:17:19.456]',0.669,0.341,82.812
'[11:17:19.464]',0.677,0.341,82.812
'[11:17:19.472]',0.661,0.341,82.812
'[11:17:19.480]',0.646,0.341,82.812
'[11:17:19.488]',0.654,0.337,82.083
'[11:17:19.496]',0.646,0.333,82.083
'[11:17:19.504]',0.654,0.333,82.083
'[11:17:19.512]',0.654,0.329,81.250
'[11:17:19.520]',0.654,0.325,81.250
'[11:17:19.528]',0.646,0.322,81.250
'[11:17:19.536]',0.654,0.318,81.250
'[11:17:19.544]',0.654,0.314,80.521
'[11:17:19.552]',0.654,0.310,80.521
'[11:17:19.560]',0.669,0.306,80.521
'[11:17:19.568]',0.669,0.302,81.250
'[11:17:19.576]',0.669,0.298,81.250
'[11:17:19.584]',0.646,0.294,82.812
'[11:17:19.592]',0.654,0.290,83.646
'[11:17:19.600]',0.654,0.286,85.208
'[11:17:19.608]',0.685,0.282,86.771
'[11:17:19.616]',0.669,0.278,87.500
'[11:17:19.624]',0.669,0.275,89.062
'[11:17:19.632]',0.669,0.275,89.896
'[11:17:19.640]',0.669,0.271,90.625
'[11:17:19.648]',0.654,0.271,91.458
'[11:17:19.656]',0.661,0.271,92.188
'[11:17:19.664]',0.654,0.271,92.188
'[11:17:19.672]',0.669,0.271,93.021
'[11:17:19.680]',0.654,0.271,93.021
'[11:17:19.688]',0.654,0.271,93.750
'[11:17:19.696]',0.661,0.271,93.750
'[11:17:19.704]',0.654,0.271,93.750
'[11:17:19.712]',0.669,0.271,93.750
'[11:17:19.720]',0.654,0.271,94.583
'[11:17:19.728]',0.669,0.271,94.583
'[11:17:19.736]',0.685,0.271,94.583
'[11:17:19.744]',0.693,0.267,94.583
'[11:17:19.752]',0.685,0.263,94.583
'[11:17:19.760]',0.685,0.263,94.583
'[11:17:19.768]',0.685,0.259,93.750
'[11:17:19.776]',0.685,0.255,93.750
'[11:17:19.784]',0.693,0.255,93.021
'[11:17:19.792]',0.685,0.251,93.021
'[11:17:19.800]',0.693,0.251,92.188
'[11:17:19.808]',0.732,0.259,91.458
'[11:17:19.816]',0.748,0.267,90.625
'[11:17:19.824]',0.748,0.286,90.625
'[11:17:19.832]',0.740,0.310,89.896
'[11:17:19.840]',0.732,0.341,89.062
'[11:17:19.848]',0.717,0.380,89.062
'[11:17:19.856]',0.756,0.427,89.062
'[11:17:19.864]',0.748,0.475,89.062
'[11:17:19.872]',0.740,0.522,88.333
'[11:17:19.880]',0.677,0.561,88.333
'[11:17:19.888]',0.638,0.604,88.333
'[11:17:19.896]',0.622,0.647,88.333
'[11:17:19.904]',0.614,0.682,88.333
'[11:17:19.912]',0.606,0.714,88.333
'[11:17:19.920]',0.614,0.741,88.333
'[11:17:19.928]',0.614,0.761,89.062
'[11:17:19.936]',0.614,0.773,88.333
'[11:17:19.944]',0.622,0.780,88.333
'[11:17:19.952]',0.630,0.784,88.333
'[11:17:19.960]',0.638,0.784,88.333
'[11:17:19.968]',0.709,0.776,88.333
'[11:17:19.976]',0.874,0.769,88.333
'[11:17:19.984]',1.126,0.757,88.333
'[11:17:19.992]',1.252,0.745,88.333
'[11:17:20.000]',0.969,0.729,88.333
'[11:17:20.008]',0.488,0.710,87.500
'[11:17:20.016]',0.244,0.686,87.500
'[11:17:20.024]',0.244,0.659,87.500
'[11:17:20.032]',0.236,0.631,87.500
'[11:17:20.040]',0.354,0.604,86.771
'[11:17:20.048]',0.378,0.573,86.771
'[11:17:20.056]',0.386,0.545,86.771
'[11:17:20.064]',0.386,0.514,86.771
'[11:17:20.072]',0.362,0.490,86.771
'[11:17:20.080]',0.441,0.467,85.938
'[11:17:20.088]',0.535,0.443,85.938
'[11:17:20.096]',0.598,0.424,85.938
'[11:17:20.104]',0.622,0.408,85.938
'[11:17:20.112]',0.630,0.396,85.938
'[11:17:20.120]',0.646,0.384,85.208
'[11:17:20.128]',0.646,0.376,85.208
'[11:17:20.136]',0.646,0.373,85.208
'[11:17:20.144]',0.654,0.369,85.208
'[11:17:20.152]',0.646,0.365,84.375
'[11:17:20.160]',0.638,0.365,84.375
'[11:17:20.168]',0.638,0.365,84.375
'[11:17:20.176]',0.646,0.365,84.375
'[11:17:20.184]',0.638,0.369,83.646
'[11:17:20.192]',0.638,0.369,83.646
'[11:17:20.200]',0.638,0.369,83.646
'[11:17:20.208]',0.646,0.369,83.646
'[11:17:20.216]',0.630,0.365,82.812
'[11:17:20.224]',0.638,0.365,82.812
'[11:17:20.232]',0.638,0.361,82.812
'[11:17:20.240]',0.646,0.361,82.812
'[11:17:20.248]',0.638,0.357,82.812
'[11:17:20.256]',0.646,0.353,83.646
'[11:17:20.264]',0.638,0.349,84.375
'[11:17:20.272]',0.646,0.349,85.208
'[11:17:20.280]',0.646,0.345,86.771
'[11:17:20.288]',0.646,0.341,87.500
'[11:17:20.296]',0.646,0.337,89.062
'[11:17:20.304]',0.654,0.333,89.896
'[11:17:20.312]',0.646,0.329,91.458
'[11:17:20.320]',0.646,0.325,92.188
'[11:17:20.328]',0.638,0.325,93.021
'[11:17:20.336]',0.638,0.322,93.021
'[11:17:20.344]',0.630,0.318,93.750
'[11:17:20.352]',0.622,0.318,93.750
'[11:17:20.360]',0.638,0.314,94.583
'[11:17:20.368]',0.630,0.310,94.583
'[11:17:20.376]',0.638,0.310,95.312
'[11:17:20.384]',0.622,0.310,95.312
'[11:17:20.392]',0.630,0.306,95.312
'[11:17:20.400]',0.638,0.306,95.312
'[11:17:20.408]',0.646,0.302,95.312
'[11:17:20.416]',0.638,0.298,95.312
'[11:17:20.424]',0.646,0.294,95.312
'[11:17:20.432]',0.646,0.290,95.312
'[11:17:20.440]',0.646,0.286,95.312
'[11:17:20.448]',0.654,0.282,95.312
'[11:17:20.456]',0.654,0.278,94.583
'[11:17:20.464]',0.654,0.275,94.583
'[11:17:20.472]',0.669,0.275,93.750
'[11:17:20.480]',0.685,0.275,93.021
'[11:17:20.488]',0.724,0.275,92.188
'[11:17:20.496]',0.732,0.278,92.188
'[11:17:20.504]',0.717,0.290,91.458
'[11:17:20.512]',0.693,0.310,90.625
'[11:17:20.520]',0.685,0.333,90.625
'[11:17:20.528]',0.701,0.369,89.896
'[11:17:20.536]',0.717,0.408,89.896
'[11:17:20.544]',0.717,0.451,89.896
'[11:17:20.552]',0.685,0.498,89.896
'[11:17:20.560]',0.646,0.545,89.896
'[11:17:20.568]',0.622,0.588,89.896
'[11:17:20.576]',0.598,0.624,89.896
'[11:17:20.584]',0.598,0.651,89.896
'[11:17:20.592]',0.606,0.678,89.896
'[11:17:20.600]',0.598,0.702,89.896
'[11:17:20.608]',0.614,0.718,89.896
'[11:17:20.616]',0.614,0.729,89.062
'[11:17:20.624]',0.622,0.737,89.062
'[11:17:20.632]',0.622,0.737,89.062
'[11:17:20.640]',0.669,0.737,89.062
'[11:17:20.648]',0.764,0.733,89.062
'[11:17:20.656]',0.976,0.722,89.062
'[11:17:20.664]',1.213,0.714,89.062
'[11:17:20.672]',1.268,0.698,88.333
'[11:17:20.680]',0.811,0.686,88.333
'[11:17:20.688]',0.362,0.667,88.333
'[11:17:20.696]',0.244,0.647,88.333
'[11:17:20.704]',0.244,0.627,87.500
'[11:17:20.712]',0.307,0.600,87.500
'[11:17:20.720]',0.386,0.573,87.500
'[11:17:20.728]',0.402,0.545,87.500
'[11:17:20.736]',0.417,0.518,86.771
'[11:17:20.744]',0.394,0.490,86.771
'[11:17:20.752]',0.386,0.463,86.771
'[11:17:20.760]',0.528,0.439,86.771
'[11:17:20.768]',0.614,0.420,85.938
'[11:17:20.776]',0.638,0.404,85.938
'[11:17:20.784]',0.646,0.392,85.938
'[11:17:20.792]',0.654,0.380,85.938
'[11:17:20.800]',0.654,0.369,85.208
'[11:17:20.808]',0.669,0.361,85.208
'[11:17:20.816]',0.654,0.357,85.208
'[11:17:20.824]',0.661,0.353,85.208
'[11:17:20.832]',0.646,0.353,84.375
'[11:17:20.840]',0.654,0.353,84.375
'[11:17:20.848]',0.646,0.353,84.375
'[11:17:20.856]',0.654,0.353,83.646
'[11:17:20.864]',0.646,0.353,83.646
'[11:17:20.872]',0.654,0.353,83.646
'[11:17:20.880]',0.646,0.353,83.646
'[11:17:20.888]',0.654,0.353,82.812
'[11:17:20.896]',0.646,0.353,82.812
'[11:17:20.904]',0.654,0.349,82.812
'[11:17:20.912]',0.646,0.345,82.812
'[11:17:20.920]',0.654,0.341,82.812
'[11:17:20.928]',0.646,0.337,83.646
'[11:17:20.936]',0.654,0.333,84.375
'[11:17:20.944]',0.654,0.329,85.208
'[11:17:20.952]',0.654,0.325,86.771
'[11:17:20.960]',0.669,0.322,87.500
'[11:17:20.968]',0.661,0.318,89.062
'[11:17:20.976]',0.669,0.314,89.896
'[11:17:20.984]',0.661,0.310,91.458
'[11:17:20.992]',0.669,0.306,92.188
'[11:17:21.000]',0.654,0.306,93.021
'[11:17:21.008]',0.646,0.302,93.750
'[11:17:21.016]',0.646,0.298,93.750
'[11:17:21.024]',0.654,0.294,94.583
'[11:17:21.032]',0.646,0.294,94.583
'[11:17:21.040]',0.654,0.290,95.312
'[11:17:21.048]',0.646,0.290,95.312
'[11:17:21.056]',0.654,0.286,95.312
'[11:17:21.064]',0.646,0.282,95.312
'[11:17:21.072]',0.654,0.278,96.146
'[11:17:21.080]',0.646,0.278,96.146
'[11:17:21.088]',0.661,0.275,96.146
'[11:17:21.096]',0.654,0.271,96.146
'[11:17:21.104]',0.654,0.271,96.146
'[11:17:21.112]',0.646,0.267,96.146
'[11:17:21.120]',0.654,0.263,96.146
'[11:17:21.128]',0.654,0.263,96.146
'[11:17:21.136]',0.661,0.259,95.312
'[11:17:21.144]',0.654,0.255,95.312
'[11:17:21.152]',0.669,0.255,94.583
'[11:17:21.160]',0.709,0.255,93.750
'[11:17:21.168]',0.740,0.263,93.750
'[11:17:21.176]',0.724,0.271,93.021
'[11:17:21.184]',0.717,0.290,92.188
'[11:17:21.192]',0.709,0.314,91.458
'[11:17:21.200]',0.693,0.345,91.458
'[11:17:21.208]',0.740,0.384,90.625
'[11:17:21.216]',0.732,0.431,90.625
'[11:17:21.224]',0.740,0.478,90.625
'[11:17:21.232]',0.677,0.525,90.625
'[11:17:21.240]',0.638,0.573,90.625
'[11:17:21.248]',0.614,0.620,90.625
'[11:17:21.256]',0.606,0.655,90.625
'[11:17:21.264]',0.598,0.690,90.625
'[11:17:21.272]',0.614,0.714,89.896
'[11:17:21.280]',0.622,0.729,89.896
'[11:17:21.288]',0.622,0.745,89.896
'[11:17:21.296]',0.622,0.753,89.896
'[11:17:21.304]',0.638,0.757,89.896
'[11:17:21.312]',0.646,0.757,89.896
'[11:17:21.320]',0.724,0.753,89.896
'[11:17:21.328]',0.850,0.749,89.896
'[11:17:21.336]',1.094,0.737,89.896
'[11:17:21.344]',1.268,0.725,89.062
'[11:17:21.352]',1.102,0.714,89.062
'[11:17:21.360]',0.583,0.698,89.062
'[11:17:21.368]',0.299,0.682,89.062
'[11:17:21.376]',0.260,0.663,88.333
'[11:17:21.384]',0.260,0.643,88.333
'[11:17:21.392]',0.354,0.620,88.333
'[11:17:21.400]',0.402,0.596,87.500
'[11:17:21.408]',0.417,0.569,87.500
'[11:17:21.416]',0.417,0.541,87.500
'[11:17:21.424]',0.402,0.514,87.500
'[11:17:21.432]',0.480,0.486,87.500
'[11:17:21.440]',0.583,0.463,86.771
'[11:17:21.448]',0.630,0.439,86.771
'[11:17:21.456]',0.661,0.420,86.771
'[11:17:21.464]',0.654,0.404,85.938
'[11:17:21.472]',0.669,0.388,85.938
'[11:17:21.480]',0.669,0.380,85.938
'[11:17:21.488]',0.669,0.373,85.938
'[11:17:21.496]',0.669,0.365,85.208
'[11:17:21.504]',0.669,0.361,85.208
'[11:17:21.512]',0.661,0.357,85.208
'[11:17:21.520]',0.669,0.357,85.208
'[11:17:21.528]',0.661,0.353,84.375
'[11:17:21.536]',0.669,0.353,84.375
'[11:17:21.544]',0.661,0.353,84.375
'[11:17:21.552]',0.669,0.353,83.646
'[11:17:21.560]',0.654,0.353,83.646
'[11:17:21.568]',0.661,0.353,83.646
'[11:17:21.576]',0.654,0.349,82.812
'[11:17:21.584]',0.654,0.349,82.812
'[11:17:21.592]',0.669,0.345,82.812
'[11:17:21.600]',0.654,0.341,83.646
'[11:17:21.608]',0.661,0.337,83.646
'[11:17:21.616]',0.669,0.329,85.208
'[11:17:21.624]',0.669,0.322,85.938
'[11:17:21.632]',0.669,0.318,87.500
'[11:17:21.640]',0.685,0.314,88.333
'[11:17:21.648]',0.669,0.306,89.896
'[11:17:21.656]',0.685,0.306,90.625
'[11:17:21.664]',0.669,0.302,92.188
'[11:17:21.672]',0.677,0.298,93.021
'[11:17:21.680]',0.669,0.298,93.021
'[11:17:21.688]',0.669,0.294,93.750
'[11:17:21.696]',0.654,0.294,94.583
'[11:17:21.704]',0.661,0.294,94.583
'[11:17:21.712]',0.654,0.290,95.312
'[11:17:21.720]',0.661,0.286,95.312
'[11:17:21.728]',0.654,0.286,96.146
'[11:17:21.736]',0.669,0.282,96.146
'[11:17:21.744]',0.654,0.278,96.146
'[11:17:21.752]',0.669,0.275,96.146
'[11:17:21.760]',0.669,0.271,96.146
'[11:17:21.768]',0.669,0.271,96.875
'[11:17:21.776]',0.669,0.267,96.875
'[11:17:21.784]',0.669,0.267,96.875
'[11:17:21.792]',0.669,0.263,96.146
'[11:17:21.800]',0.669,0.259,96.146
'[11:17:21.808]',0.669,0.259,96.146
'[11:17:21.816]',0.669,0.255,95.312
'[11:17:21.824]',0.669,0.255,95.312
'[11:17:21.832]',0.669,0.255,94.583
'[11:17:21.840]',0.709,0.259,93.750
'[11:17:21.848]',0.740,0.267,93.021
'[11:17:21.856]',0.748,0.278,92.188
'[11:17:21.864]',0.724,0.302,92.188
'[11:17:21.872]',0.724,0.325,91.458
'[11:17:21.880]',0.701,0.353,91.458
'[11:17:21.888]',0.740,0.388,90.625
'[11:17:21.896]',0.740,0.427,90.625
'[11:17:21.904]',0.740,0.471,90.625
'[11:17:21.912]',0.693,0.518,90.625
'[11:17:21.920]',0.654,0.557,89.896
'[11:17:21.928]',0.622,0.596,89.896
'[11:17:21.936]',0.614,0.631,89.896
'[11:17:21.944]',0.606,0.663,89.896
'[11:17:21.952]',0.598,0.686,89.896
'[11:17:21.960]',0.614,0.706,89.896
'[11:17:21.968]',0.606,0.714,89.896
'[11:17:21.976]',0.622,0.722,89.896
'[11:17:21.984]',0.622,0.725,89.896
'[11:17:21.992]',0.638,0.725,89.896
'[11:17:22.000]',0.685,0.722,89.896
'[11:17:22.008]',0.795,0.714,89.896
'[11:17:22.016]',1.016,0.706,89.062
'[11:17:22.024]',1.236,0.694,89.062
'[11:17:22.032]',1.252,0.678,89.062
'[11:17:22.040]',0.693,0.663,89.062
'[11:17:22.048]',0.323,0.647,88.333
'[11:17:22.056]',0.268,0.624,88.333
'[11:17:22.064]',0.252,0.604,88.333
'[11:17:22.072]',0.331,0.580,88.333
'[11:17:22.080]',0.394,0.561,87.500
'[11:17:22.088]',0.409,0.533,87.500
'[11:17:22.096]',0.417,0.510,87.500
'[11:17:22.104]',0.394,0.486,87.500
'[11:17:22.112]',0.441,0.459,86.771
'[11:17:22.120]',0.551,0.439,86.771
'[11:17:22.128]',0.614,0.416,86.771
'[11:17:22.136]',0.646,0.400,85.938
'[11:17:22.144]',0.654,0.384,85.938
'[11:17:22.152]',0.661,0.373,85.938
'[11:17:22.160]',0.669,0.361,85.938
'[11:17:22.168]',0.654,0.357,85.208
'[11:17:22.176]',0.669,0.353,85.208
'[11:17:22.184]',0.654,0.349,85.208
'[11:17:22.192]',0.661,0.345,85.208
'[11:17:22.200]',0.654,0.345,84.375
'[11:17:22.208]',0.669,0.345,84.375
'[11:17:22.216]',0.669,0.345,84.375
'[11:17:22.224]',0.669,0.345,83.646
'[11:17:22.232]',0.661,0.345,83.646
'[11:17:22.240]',0.654,0.341,83.646
'[11:17:22.248]',0.654,0.341,82.812
'[11:17:22.256]',0.654,0.341,82.812
'[11:17:22.264]',0.654,0.337,82.812
'[11:17:22.272]',0.661,0.337,82.812
'[11:17:22.280]',0.646,0.333,82.812
'[11:17:22.288]',0.661,0.333,83.646
'[11:17:22.296]',0.654,0.329,84.375
'[11:17:22.304]',0.669,0.325,85.208
'[11:17:22.312]',0.669,0.322,86.771
'[11:17:22.320]',0.677,0.318,88.333
'[11:17:22.328]',0.669,0.310,89.062
'[11:17:22.336]',0.677,0.306,90.625
'[11:17:22.344]',0.669,0.302,91.458
'[11:17:22.352]',0.669,0.302,92.188
'[11:17:22.360]',0.661,0.298,93.021
'[11:17:22.368]',0.661,0.294,93.750
'[11:17:22.376]',0.654,0.294,93.750
'[11:17:22.384]',0.654,0.294,94.583
'[11:17:22.392]',0.654,0.290,94.583
'[11:17:22.400]',0.646,0.286,95.312
'[11:17:22.408]',0.661,0.282,95.312
'[11:17:22.416]',0.654,0.278,95.312
'[11:17:22.424]',0.669,0.278,96.146
'[11:17:22.432]',0.654,0.275,96.146
'[11:17:22.440]',0.669,0.271,96.146
