'Time','II','PLETH','ABP'
'[19:14:16.880]',0.333,0.663,85.156
'[19:14:16.888]',0.365,0.655,84.375
'[19:14:16.896]',0.396,0.651,83.594
'[19:14:16.904]',0.416,0.643,82.812
'[19:14:16.912]',0.424,0.635,82.031
'[19:14:16.920]',0.435,0.627,81.250
'[19:14:16.928]',0.439,0.620,80.469
'[19:14:16.936]',0.443,0.608,79.688
'[19:14:16.944]',0.451,0.596,78.906
'[19:14:16.952]',0.455,0.584,78.906
'[19:14:16.960]',0.459,0.569,78.125
'[19:14:16.968]',0.471,0.549,77.344
'[19:14:16.976]',0.478,0.533,77.344
'[19:14:16.984]',0.490,0.518,76.562
'[19:14:16.992]',0.494,0.506,75.781
'[19:14:17.000]',0.506,0.494,75.781
'[19:14:17.008]',0.514,0.486,75.000
'[19:14:17.016]',0.522,0.478,75.000
'[19:14:17.024]',0.533,0.475,75.000
'[19:14:17.032]',0.545,0.475,76.562
'[19:14:17.040]',0.561,0.471,79.688
'[19:14:17.048]',0.576,0.471,85.156
'[19:14:17.056]',0.592,0.467,92.969
'[19:14:17.064]',0.600,0.463,102.344
'[19:14:17.072]',0.604,0.463,111.719
'[19:14:17.080]',0.612,0.455,120.312
'[19:14:17.088]',0.616,0.451,126.562
'[19:14:17.096]',0.612,0.443,131.250
'[19:14:17.104]',0.600,0.435,135.156
'[19:14:17.112]',0.580,0.427,137.500
'[19:14:17.120]',0.557,0.420,139.062
'[19:14:17.128]',0.529,0.412,139.844
'[19:14:17.136]',0.510,0.404,141.406
'[19:14:17.144]',0.490,0.396,142.969
'[19:14:17.152]',0.471,0.388,144.531
'[19:14:17.160]',0.455,0.376,146.094
'[19:14:17.168]',0.443,0.369,146.875
'[19:14:17.176]',0.435,0.361,147.656
'[19:14:17.184]',0.431,0.353,147.656
'[19:14:17.192]',0.424,0.345,147.656
'[19:14:17.200]',0.424,0.341,146.875
'[19:14:17.208]',0.420,0.333,146.094
'[19:14:17.216]',0.424,0.329,145.312
'[19:14:17.224]',0.424,0.325,143.750
'[19:14:17.232]',0.424,0.322,141.406
'[19:14:17.240]',0.424,0.318,139.062
'[19:14:17.248]',0.431,0.314,135.938
'[19:14:17.256]',0.431,0.310,132.031
'[19:14:17.264]',0.431,0.306,127.344
'[19:14:17.272]',0.435,0.306,121.875
'[19:14:17.280]',0.443,0.302,116.406
'[19:14:17.288]',0.455,0.298,111.719
'[19:14:17.296]',0.471,0.298,108.594
'[19:14:17.304]',0.478,0.294,107.031
'[19:14:17.312]',0.490,0.290,106.250
'[19:14:17.320]',0.506,0.286,106.250
'[19:14:17.328]',0.514,0.286,106.250
'[19:14:17.336]',0.533,0.286,106.250
'[19:14:17.344]',0.545,0.294,106.250
'[19:14:17.352]',0.533,0.306,105.469
'[19:14:17.360]',0.506,0.329,104.688
'[19:14:17.368]',0.471,0.361,103.125
'[19:14:17.376]',0.443,0.404,101.562
'[19:14:17.384]',0.431,0.451,100.781
'[19:14:17.392]',0.424,0.502,99.219
'[19:14:17.400]',0.420,0.549,98.438
'[19:14:17.408]',0.420,0.592,97.656
'[19:14:17.416]',0.420,0.627,96.094
'[19:14:17.424]',0.420,0.651,95.312
'[19:14:17.432]',0.420,0.667,94.531
'[19:14:17.440]',0.424,0.678,93.750
'[19:14:17.448]',0.443,0.686,92.188
'[19:14:17.456]',0.475,0.686,91.406
'[19:14:17.464]',0.529,0.686,90.625
'[19:14:17.472]',0.655,0.682,89.844
'[19:14:17.480]',0.757,0.675,89.062
'[19:14:17.488]',0.686,0.667,87.500
'[19:14:17.496]',0.494,0.663,86.719
'[19:14:17.504]',0.369,0.655,85.938
'[19:14:17.512]',0.349,0.647,85.156
'[19:14:17.520]',0.388,0.639,84.375
'[19:14:17.528]',0.416,0.631,83.594
'[19:14:17.536]',0.431,0.627,82.812
'[19:14:17.544]',0.435,0.616,82.031
'[19:14:17.552]',0.443,0.608,81.250
'[19:14:17.560]',0.451,0.596,80.469
'[19:14:17.568]',0.455,0.584,79.688
'[19:14:17.576]',0.459,0.569,78.906
'[19:14:17.584]',0.471,0.553,78.125
'[19:14:17.592]',0.475,0.537,78.125
'[19:14:17.600]',0.486,0.518,77.344
'[19:14:17.608]',0.490,0.506,77.344
'[19:14:17.616]',0.498,0.490,76.562
'[19:14:17.624]',0.510,0.478,75.781
'[19:14:17.632]',0.514,0.471,75.000
'[19:14:17.640]',0.522,0.463,75.000
'[19:14:17.648]',0.529,0.459,75.000
'[19:14:17.656]',0.541,0.455,75.781
'[19:14:17.664]',0.557,0.459,77.344
'[19:14:17.672]',0.565,0.455,81.250
'[19:14:17.680]',0.584,0.455,87.500
'[19:14:17.688]',0.600,0.451,96.094
'[19:14:17.696]',0.604,0.451,106.250
'[19:14:17.704]',0.620,0.447,114.844
'[19:14:17.712]',0.624,0.439,122.656
'[19:14:17.720]',0.624,0.435,128.125
'[19:14:17.728]',0.624,0.431,132.031
'[19:14:17.736]',0.612,0.427,135.156
'[19:14:17.744]',0.592,0.424,137.500
'[19:14:17.752]',0.565,0.416,139.062
'[19:14:17.760]',0.541,0.408,140.625
'[19:14:17.768]',0.514,0.404,142.188
'[19:14:17.776]',0.490,0.396,143.750
'[19:14:17.784]',0.471,0.388,145.312
'[19:14:17.792]',0.459,0.380,146.875
'[19:14:17.800]',0.455,0.369,147.656
'[19:14:17.808]',0.451,0.361,148.438
'[19:14:17.816]',0.443,0.353,148.438
'[19:14:17.824]',0.439,0.345,148.438
'[19:14:17.832]',0.435,0.341,147.656
'[19:14:17.840]',0.435,0.337,146.094
'[19:14:17.848]',0.435,0.333,145.312
'[19:14:17.856]',0.435,0.329,142.969
'[19:14:17.864]',0.435,0.325,141.406
'[19:14:17.872]',0.435,0.325,139.062
'[19:14:17.880]',0.435,0.322,135.938
'[19:14:17.888]',0.435,0.322,132.031
'[19:14:17.896]',0.435,0.322,127.344
'[19:14:17.904]',0.435,0.322,121.094
'[19:14:17.912]',0.451,0.322,115.625
'[19:14:17.920]',0.467,0.318,110.938
'[19:14:17.928]',0.478,0.318,107.812
'[19:14:17.936]',0.494,0.314,106.250
'[19:14:17.944]',0.510,0.306,105.469
'[19:14:17.952]',0.522,0.298,105.469
'[19:14:17.960]',0.533,0.294,105.469
'[19:14:17.968]',0.545,0.294,105.469
'[19:14:17.976]',0.541,0.302,105.469
'[19:14:17.984]',0.514,0.318,104.688
'[19:14:17.992]',0.486,0.345,103.906
'[19:14:18.000]',0.455,0.384,102.344
'[19:14:18.008]',0.439,0.431,101.562
'[19:14:18.016]',0.435,0.482,100.000
'[19:14:18.024]',0.431,0.529,99.219
'[19:14:18.032]',0.424,0.573,97.656
'[19:14:18.040]',0.424,0.616,96.875
'[19:14:18.048]',0.424,0.655,95.312
'[19:14:18.056]',0.424,0.686,94.531
'[19:14:18.064]',0.431,0.706,93.750
'[19:14:18.072]',0.443,0.722,92.188
'[19:14:18.080]',0.471,0.729,91.406
'[19:14:18.088]',0.514,0.729,90.625
'[19:14:18.096]',0.635,0.729,89.844
'[19:14:18.104]',0.749,0.725,89.062
'[19:14:18.112]',0.694,0.718,88.281
'[19:14:18.120]',0.514,0.714,87.500
'[19:14:18.128]',0.384,0.706,86.719
'[19:14:18.136]',0.365,0.698,85.156
'[19:14:18.144]',0.400,0.690,84.375
'[19:14:18.152]',0.420,0.686,83.594
'[19:14:18.160]',0.435,0.678,82.812
'[19:14:18.168]',0.439,0.671,82.031
'[19:14:18.176]',0.443,0.663,81.250
'[19:14:18.184]',0.455,0.655,80.469
'[19:14:18.192]',0.467,0.643,79.688
'[19:14:18.200]',0.475,0.631,78.906
'[19:14:18.208]',0.475,0.616,78.125
'[19:14:18.216]',0.478,0.600,77.344
'[19:14:18.224]',0.490,0.584,77.344
'[19:14:18.232]',0.494,0.565,76.562
'[19:14:18.240]',0.498,0.549,75.781
'[19:14:18.248]',0.510,0.529,75.781
'[19:14:18.256]',0.514,0.514,75.000
'[19:14:18.264]',0.525,0.502,75.000
'[19:14:18.272]',0.533,0.490,74.219
'[19:14:18.280]',0.545,0.482,75.000
'[19:14:18.288]',0.561,0.475,76.562
'[19:14:18.296]',0.576,0.471,79.688
'[19:14:18.304]',0.596,0.467,85.156
'[19:14:18.312]',0.604,0.463,92.969
'[19:14:18.320]',0.620,0.459,101.562
'[19:14:18.328]',0.624,0.459,110.156
'[19:14:18.336]',0.631,0.455,117.969
'[19:14:18.344]',0.631,0.451,124.219
'[19:14:18.352]',0.624,0.447,128.906
'[19:14:18.360]',0.612,0.439,132.031
'[19:14:18.368]',0.584,0.431,134.375
'[19:14:18.376]',0.561,0.424,135.938
'[19:14:18.384]',0.533,0.412,137.500
'[19:14:18.392]',0.510,0.400,139.062
'[19:14:18.400]',0.490,0.392,140.625
'[19:14:18.408]',0.471,0.380,142.188
'[19:14:18.416]',0.451,0.373,142.969
'[19:14:18.424]',0.435,0.365,144.531
'[19:14:18.432]',0.431,0.361,144.531
'[19:14:18.440]',0.424,0.353,144.531
'[19:14:18.448]',0.416,0.349,144.531
'[19:14:18.456]',0.416,0.341,144.531
'[19:14:18.464]',0.408,0.329,143.750
'[19:14:18.472]',0.408,0.322,142.188
'[19:14:18.480]',0.408,0.314,140.625
'[19:14:18.488]',0.416,0.310,138.281
'[19:14:18.496]',0.416,0.302,135.938
'[19:14:18.504]',0.416,0.298,132.812
'[19:14:18.512]',0.416,0.294,128.906
'[19:14:18.520]',0.424,0.294,123.438
'[19:14:18.528]',0.435,0.290,117.969
'[19:14:18.536]',0.443,0.290,112.500
'[19:14:18.544]',0.459,0.290,108.594
'[19:14:18.552]',0.471,0.286,105.469
'[19:14:18.560]',0.486,0.282,103.906
'[19:14:18.568]',0.506,0.278,103.906
'[19:14:18.576]',0.522,0.278,103.906
'[19:14:18.584]',0.533,0.278,103.906
'[19:14:18.592]',0.545,0.278,103.906
'[19:14:18.600]',0.529,0.290,103.906
'[19:14:18.608]',0.494,0.310,103.125
'[19:14:18.616]',0.467,0.337,102.344
'[19:14:18.624]',0.435,0.369,100.781
'[19:14:18.632]',0.424,0.408,100.000
'[19:14:18.640]',0.420,0.455,98.438
'[19:14:18.648]',0.416,0.506,97.656
'[19:14:18.656]',0.416,0.561,96.094
'[19:14:18.664]',0.416,0.608,95.312
'[19:14:18.672]',0.416,0.651,94.531
'[19:14:18.680]',0.416,0.682,92.969
'[19:14:18.688]',0.420,0.706,92.188
'[19:14:18.696]',0.439,0.718,91.406
'[19:14:18.704]',0.467,0.725,90.625
'[19:14:18.712]',0.514,0.725,89.844
'[19:14:18.720]',0.635,0.722,89.062
'[19:14:18.728]',0.722,0.718,88.281
'[19:14:18.736]',0.639,0.710,87.500
'[19:14:18.744]',0.455,0.702,86.719
'[19:14:18.752]',0.349,0.694,85.938
'[19:14:18.760]',0.345,0.682,84.375
'[19:14:18.768]',0.384,0.675,83.594
'[19:14:18.776]',0.408,0.667,82.812
'[19:14:18.784]',0.424,0.659,82.031
'[19:14:18.792]',0.431,0.651,81.250
'[19:14:18.800]',0.435,0.643,80.469
'[19:14:18.808]',0.443,0.635,79.688
'[19:14:18.816]',0.443,0.624,78.906
'[19:14:18.824]',0.451,0.612,78.125
'[19:14:18.832]',0.459,0.600,77.344
'[19:14:18.840]',0.471,0.584,77.344
'[19:14:18.848]',0.475,0.565,76.562
'[19:14:18.856]',0.478,0.549,76.562
'[19:14:18.864]',0.490,0.529,75.781
'[19:14:18.872]',0.498,0.514,75.000
'[19:14:18.880]',0.506,0.498,74.219
'[19:14:18.888]',0.514,0.490,74.219
'[19:14:18.896]',0.525,0.482,74.219
'[19:14:18.904]',0.533,0.475,75.000
'[19:14:18.912]',0.557,0.471,76.562
'[19:14:18.920]',0.565,0.467,79.688
'[19:14:18.928]',0.580,0.467,85.938
'[19:14:18.936]',0.596,0.467,93.750
'[19:14:18.944]',0.604,0.463,103.125
'[19:14:18.952]',0.612,0.463,112.500
'[19:14:18.960]',0.616,0.459,120.312
'[19:14:18.968]',0.612,0.455,125.781
'[19:14:18.976]',0.604,0.447,130.469
'[19:14:18.984]',0.592,0.443,133.594
'[19:14:18.992]',0.565,0.435,135.938
'[19:14:19.000]',0.541,0.427,137.500
'[19:14:19.008]',0.514,0.420,139.062
'[19:14:19.016]',0.490,0.412,140.625
'[19:14:19.024]',0.475,0.404,142.188
'[19:14:19.032]',0.455,0.400,142.969
'[19:14:19.040]',0.443,0.392,143.750
'[19:14:19.048]',0.435,0.384,144.531
'[19:14:19.056]',0.431,0.380,144.531
'[19:14:19.064]',0.424,0.369,144.531
'[19:14:19.072]',0.420,0.361,144.531
'[19:14:19.080]',0.420,0.353,143.750
'[19:14:19.088]',0.424,0.345,142.969
'[19:14:19.096]',0.424,0.341,141.406
'[19:14:19.104]',0.424,0.333,139.844
'[19:14:19.112]',0.431,0.329,137.500
'[19:14:19.120]',0.431,0.325,135.156
'[19:14:19.128]',0.435,0.322,132.031
'[19:14:19.136]',0.435,0.322,127.344
'[19:14:19.144]',0.439,0.318,122.656
'[19:14:19.152]',0.443,0.318,116.406
'[19:14:19.160]',0.455,0.314,111.719
'[19:14:19.168]',0.471,0.310,107.812
'[19:14:19.176]',0.486,0.302,105.469
'[19:14:19.184]',0.494,0.298,104.688
'[19:14:19.192]',0.510,0.294,104.688
'[19:14:19.200]',0.525,0.290,104.688
'[19:14:19.208]',0.541,0.290,104.688
'[19:14:19.216]',0.557,0.294,104.688
'[19:14:19.224]',0.545,0.302,104.688
'[19:14:19.232]',0.522,0.314,103.906
'[19:14:19.240]',0.490,0.341,103.125
'[19:14:19.248]',0.455,0.376,101.562
'[19:14:19.256]',0.439,0.424,100.781
'[19:14:19.264]',0.435,0.475,99.219
'[19:14:19.272]',0.431,0.529,98.438
'[19:14:19.280]',0.431,0.580,97.656
'[19:14:19.288]',0.424,0.627,96.094
'[19:14:19.296]',0.424,0.663,95.312
'[19:14:19.304]',0.424,0.694,94.531
'[19:14:19.312]',0.424,0.710,93.750
'[19:14:19.320]',0.439,0.718,92.188
'[19:14:19.328]',0.467,0.722,91.406
'[19:14:19.336]',0.510,0.718,90.625
'[19:14:19.344]',0.620,0.714,89.062
'[19:14:19.352]',0.737,0.706,88.281
'[19:14:19.360]',0.741,0.698,87.500
'[19:14:19.368]',0.514,0.686,86.719
'[19:14:19.376]',0.369,0.675,85.938
'[19:14:19.384]',0.345,0.663,85.156
'[19:14:19.392]',0.384,0.651,84.375
'[19:14:19.400]',0.420,0.643,83.594
'[19:14:19.408]',0.439,0.635,82.812
'[19:14:19.416]',0.451,0.624,82.031
'[19:14:19.424]',0.459,0.616,81.250
'[19:14:19.432]',0.471,0.608,80.469
'[19:14:19.440]',0.475,0.596,79.688
'[19:14:19.448]',0.478,0.584,78.906
'[19:14:19.456]',0.490,0.569,78.125
'[19:14:19.464]',0.494,0.553,78.125
'[19:14:19.472]',0.498,0.533,77.344
'[19:14:19.480]',0.506,0.518,76.562
'[19:14:19.488]',0.522,0.502,76.562
'[19:14:19.496]',0.549,0.486,75.781
'[19:14:19.504]',0.561,0.475,75.000
'[19:14:19.512]',0.565,0.467,75.000
'[19:14:19.520]',0.565,0.459,75.000
'[19:14:19.528]',0.565,0.455,75.000
'[19:14:19.536]',0.576,0.451,76.562
'[19:14:19.544]',0.584,0.447,80.469
'[19:14:19.552]',0.600,0.447,85.938
'[19:14:19.560]',0.612,0.447,94.531
'[19:14:19.568]',0.624,0.447,104.688
'[19:14:19.576]',0.631,0.447,113.281
'[19:14:19.584]',0.635,0.443,121.875
'[19:14:19.592]',0.635,0.439,127.344
'[19:14:19.600]',0.631,0.431,132.031
'[19:14:19.608]',0.620,0.424,135.156
'[19:14:19.616]',0.600,0.412,137.500
'[19:14:19.624]',0.576,0.404,139.062
'[19:14:19.632]',0.549,0.400,140.625
'[19:14:19.640]',0.522,0.392,142.188
'[19:14:19.648]',0.498,0.384,143.750
'[19:14:19.656]',0.478,0.376,144.531
'[19:14:19.664]',0.467,0.365,146.094
'[19:14:19.672]',0.459,0.357,147.656
'[19:14:19.680]',0.455,0.349,147.656
'[19:14:19.688]',0.451,0.341,147.656
'[19:14:19.696]',0.451,0.333,147.656
'[19:14:19.704]',0.443,0.325,146.875
'[19:14:19.712]',0.439,0.318,146.094
'[19:14:19.720]',0.435,0.310,144.531
'[19:14:19.728]',0.435,0.306,142.969
'[19:14:19.736]',0.439,0.302,141.406
'[19:14:19.744]',0.435,0.294,139.062
'[19:14:19.752]',0.439,0.286,135.938
'[19:14:19.760]',0.439,0.282,132.031
'[19:14:19.768]',0.443,0.278,127.344
'[19:14:19.776]',0.443,0.278,121.875
'[19:14:19.784]',0.455,0.286,116.406
'[19:14:19.792]',0.471,0.298,111.719
'[19:14:19.800]',0.490,0.314,107.812
'[19:14:19.808]',0.498,0.325,106.250
'[19:14:19.816]',0.510,0.325,105.469
'[19:14:19.824]',0.525,0.325,105.469
'[19:14:19.832]',0.541,0.318,106.250
'[19:14:19.840]',0.557,0.302,106.250
'[19:14:19.848]',0.545,0.294,105.469
'[19:14:19.856]',0.522,0.290,105.469
'[19:14:19.864]',0.490,0.302,103.906
'[19:14:19.872]',0.455,0.333,103.125
'[19:14:19.880]',0.435,0.376,101.562
'[19:14:19.888]',0.431,0.431,100.781
'[19:14:19.896]',0.424,0.486,99.219
'[19:14:19.904]',0.424,0.541,98.438
'[19:14:19.912]',0.424,0.588,96.875
'[19:14:19.920]',0.424,0.624,96.094
'[19:14:19.928]',0.424,0.647,95.312
'[19:14:19.936]',0.424,0.667,93.750
'[19:14:19.944]',0.439,0.682,92.969
'[19:14:19.952]',0.467,0.690,92.188
'[19:14:19.960]',0.510,0.690,91.406
'[19:14:19.968]',0.624,0.686,90.625
'[19:14:19.976]',0.745,0.682,89.844
'[19:14:19.984]',0.757,0.675,88.281
'[19:14:19.992]',0.533,0.667,87.500
'[19:14:20.000]',0.396,0.655,86.719
'[19:14:20.008]',0.369,0.647,85.938
'[19:14:20.016]',0.400,0.639,85.156
'[19:14:20.024]',0.424,0.631,84.375
'[19:14:20.032]',0.435,0.624,83.594
'[19:14:20.040]',0.443,0.616,82.812
'[19:14:20.048]',0.451,0.604,81.250
'[19:14:20.056]',0.455,0.596,80.469
'[19:14:20.064]',0.459,0.584,79.688
'[19:14:20.072]',0.471,0.573,79.688
'[19:14:20.080]',0.475,0.561,78.906
'[19:14:20.088]',0.478,0.545,78.125
'[19:14:20.096]',0.490,0.533,77.344
'[19:14:20.104]',0.498,0.514,77.344
'[19:14:20.112]',0.506,0.498,76.562
'[19:14:20.120]',0.510,0.482,75.781
'[19:14:20.128]',0.522,0.471,75.781
'[19:14:20.136]',0.525,0.455,75.000
'[19:14:20.144]',0.533,0.443,75.000
'[19:14:20.152]',0.545,0.435,75.781
'[19:14:20.160]',0.561,0.431,76.562
'[19:14:20.168]',0.569,0.431,79.688
'[19:14:20.176]',0.584,0.431,85.156
'[19:14:20.184]',0.600,0.435,92.969
'[19:14:20.192]',0.620,0.435,102.344
'[19:14:20.200]',0.624,0.435,110.938
'[19:14:20.208]',0.631,0.435,118.750
'[19:14:20.216]',0.635,0.431,125.000
'[19:14:20.224]',0.631,0.427,129.688
'[19:14:20.232]',0.616,0.424,132.812
'[19:14:20.240]',0.596,0.416,135.938
'[19:14:20.248]',0.565,0.408,137.500
'[19:14:20.256]',0.541,0.400,139.062
'[19:14:20.264]',0.514,0.392,140.625
'[19:14:20.272]',0.490,0.380,142.188
'[19:14:20.280]',0.471,0.373,143.750
'[19:14:20.288]',0.455,0.361,144.531
'[19:14:20.296]',0.443,0.353,145.312
'[19:14:20.304]',0.439,0.345,146.094
'[19:14:20.312]',0.435,0.337,146.094
'[19:14:20.320]',0.431,0.333,146.094
'[19:14:20.328]',0.431,0.329,146.094
'[19:14:20.336]',0.424,0.322,145.312
'[19:14:20.344]',0.424,0.318,143.750
'[19:14:20.352]',0.424,0.314,142.188
'[19:14:20.360]',0.420,0.306,139.844
'[19:14:20.368]',0.424,0.302,137.500
'[19:14:20.376]',0.424,0.298,134.375
'[19:14:20.384]',0.424,0.294,130.469
'[19:14:20.392]',0.424,0.286,125.781
'[19:14:20.400]',0.424,0.282,120.312
'[19:14:20.408]',0.435,0.278,114.062
'[19:14:20.416]',0.451,0.275,109.375
'[19:14:20.424]',0.471,0.271,106.250
'[19:14:20.432]',0.478,0.267,104.688
'[19:14:20.440]',0.494,0.267,104.688
'[19:14:20.448]',0.510,0.263,104.688
'[19:14:20.456]',0.525,0.259,104.688
'[19:14:20.464]',0.533,0.263,104.688
'[19:14:20.472]',0.529,0.271,104.688
'[19:14:20.480]',0.506,0.290,103.906
'[19:14:20.488]',0.471,0.318,103.125
'[19:14:20.496]',0.439,0.357,102.344
'[19:14:20.504]',0.424,0.404,100.781
'[19:14:20.512]',0.420,0.455,99.219
'[19:14:20.520]',0.416,0.502,98.438
'[19:14:20.528]',0.408,0.545,96.875
'[19:14:20.536]',0.404,0.588,96.094
'[19:14:20.544]',0.404,0.627,95.312
'[19:14:20.552]',0.404,0.659,93.750
'[19:14:20.560]',0.404,0.682,92.969
'[19:14:20.568]',0.424,0.694,92.188
'[19:14:20.576]',0.451,0.702,91.406
'[19:14:20.584]',0.486,0.706,90.625
'[19:14:20.592]',0.600,0.706,89.062
'[19:14:20.600]',0.714,0.702,88.281
'[19:14:20.608]',0.722,0.694,87.500
'[19:14:20.616]',0.506,0.686,86.719
'[19:14:20.624]',0.369,0.675,85.938
'[19:14:20.632]',0.345,0.667,85.156
'[19:14:20.640]',0.380,0.659,84.375
'[19:14:20.648]',0.400,0.651,83.594
'[19:14:20.656]',0.416,0.639,82.812
'[19:14:20.664]',0.424,0.631,81.250
'[19:14:20.672]',0.431,0.620,80.469
'[19:14:20.680]',0.435,0.612,79.688
'[19:14:20.688]',0.443,0.600,78.906
'[19:14:20.696]',0.451,0.584,78.125
'[19:14:20.704]',0.459,0.569,78.125
'[19:14:20.712]',0.459,0.553,77.344
'[19:14:20.720]',0.471,0.537,76.562
'[19:14:20.728]',0.475,0.522,76.562
'[19:14:20.736]',0.478,0.506,75.781
'[19:14:20.744]',0.490,0.490,75.000
'[19:14:20.752]',0.498,0.478,75.000
'[19:14:20.760]',0.510,0.463,74.219
'[19:14:20.768]',0.522,0.455,74.219
'[19:14:20.776]',0.529,0.447,75.000
'[19:14:20.784]',0.545,0.443,75.781
'[19:14:20.792]',0.561,0.439,78.906
'[19:14:20.800]',0.576,0.435,83.594
'[19:14:20.808]',0.592,0.435,91.406
'[19:14:20.816]',0.600,0.435,100.000
'[19:14:20.824]',0.612,0.435,109.375
'[19:14:20.832]',0.620,0.431,117.188
'[19:14:20.840]',0.620,0.431,123.438
'[19:14:20.848]',0.612,0.427,128.125
'[19:14:20.856]',0.600,0.420,131.250
'[19:14:20.864]',0.576,0.412,133.594
'[19:14:20.872]',0.549,0.400,135.156
'[19:14:20.880]',0.522,0.392,136.719
'[19:14:20.888]',0.494,0.384,139.062
'[19:14:20.896]',0.471,0.376,140.625
'[19:14:20.904]',0.443,0.369,142.188
'[19:14:20.912]',0.431,0.361,142.969
'[19:14:20.920]',0.416,0.357,143.750
'[19:14:20.928]',0.416,0.349,144.531
'[19:14:20.936]',0.408,0.341,144.531
'[19:14:20.944]',0.408,0.333,143.750
'[19:14:20.952]',0.404,0.329,143.750
'[19:14:20.960]',0.404,0.322,142.188
'[19:14:20.968]',0.404,0.314,141.406
'[19:14:20.976]',0.404,0.310,139.062
'[19:14:20.984]',0.404,0.306,137.500
'[19:14:20.992]',0.404,0.298,135.156
'[19:14:21.000]',0.408,0.298,131.250
'[19:14:21.008]',0.416,0.294,127.344
'[19:14:21.016]',0.420,0.294,122.656
'[19:14:21.024]',0.424,0.290,116.406
'[19:14:21.032]',0.439,0.290,110.938
'[19:14:21.040]',0.455,0.286,107.031
'[19:14:21.048]',0.471,0.282,104.688
'[19:14:21.056]',0.475,0.278,103.125
'[19:14:21.064]',0.490,0.275,103.125
'[19:14:21.072]',0.510,0.271,103.906
'[19:14:21.080]',0.529,0.271,103.906
'[19:14:21.088]',0.541,0.271,103.906
'[19:14:21.096]',0.529,0.278,103.125
'[19:14:21.104]',0.506,0.298,103.125
'[19:14:21.112]',0.471,0.325,101.562
'[19:14:21.120]',0.439,0.353,100.781
'[19:14:21.128]',0.424,0.392,99.219
'[19:14:21.136]',0.420,0.435,98.438
'[19:14:21.144]',0.416,0.486,96.875
'[19:14:21.152]',0.408,0.541,96.094
'[19:14:21.160]',0.408,0.588,95.312
'[19:14:21.168]',0.408,0.631,93.750
'[19:14:21.176]',0.408,0.667,92.969
'[19:14:21.184]',0.420,0.690,92.188
'[19:14:21.192]',0.439,0.702,91.406
'[19:14:21.200]',0.467,0.710,90.625
'[19:14:21.208]',0.506,0.710,89.844
'[19:14:21.216]',0.620,0.706,89.062
'[19:14:21.224]',0.722,0.698,88.281
'[19:14:21.232]',0.659,0.690,87.500
'[19:14:21.240]',0.478,0.682,86.719
'[19:14:21.248]',0.353,0.671,85.938
'[19:14:21.256]',0.341,0.663,84.375
'[19:14:21.264]',0.380,0.655,83.594
'[19:14:21.272]',0.408,0.643,82.812
'[19:14:21.280]',0.424,0.635,82.031
'[19:14:21.288]',0.431,0.624,81.250
'[19:14:21.296]',0.439,0.612,80.469
'[19:14:21.304]',0.451,0.604,79.688
'[19:14:21.312]',0.455,0.592,78.906
'[19:14:21.320]',0.459,0.576,78.125
'[19:14:21.328]',0.471,0.565,77.344
'[19:14:21.336]',0.475,0.553,77.344
'[19:14:21.344]',0.478,0.537,76.562
'[19:14:21.352]',0.490,0.522,75.781
'[19:14:21.360]',0.494,0.506,75.000
'[19:14:21.368]',0.506,0.490,75.000
'[19:14:21.376]',0.514,0.478,74.219
'[19:14:21.384]',0.525,0.471,74.219
'[19:14:21.392]',0.533,0.463,74.219
'[19:14:21.400]',0.541,0.459,74.219
'[19:14:21.408]',0.557,0.455,75.781
'[19:14:21.416]',0.565,0.451,78.906
'[19:14:21.424]',0.580,0.451,84.375
'[19:14:21.432]',0.596,0.451,92.188
'[19:14:21.440]',0.604,0.447,101.562
'[19:14:21.448]',0.612,0.447,110.938
'[19:14:21.456]',0.620,0.443,119.531
'[19:14:21.464]',0.620,0.443,125.781
'[19:14:21.472]',0.612,0.439,129.688
'[19:14:21.480]',0.600,0.435,132.812
'[19:14:21.488]',0.576,0.427,135.156
'[19:14:21.496]',0.549,0.420,136.719
'[19:14:21.504]',0.525,0.412,138.281
'[19:14:21.512]',0.506,0.404,139.844
'[19:14:21.520]',0.486,0.396,141.406
'[19:14:21.528]',0.467,0.392,142.969
'[19:14:21.536]',0.455,0.384,143.750
'[19:14:21.544]',0.443,0.376,144.531
'[19:14:21.552]',0.439,0.369,145.312
'[19:14:21.560]',0.435,0.361,145.312
'[19:14:21.568]',0.435,0.353,144.531
'[19:14:21.576]',0.435,0.341,143.750
'[19:14:21.584]',0.431,0.337,142.969
'[19:14:21.592]',0.435,0.329,141.406
'[19:14:21.600]',0.435,0.325,139.844
'[19:14:21.608]',0.435,0.318,137.500
'[19:14:21.616]',0.443,0.314,135.156
'[19:14:21.624]',0.443,0.310,132.031
'[19:14:21.632]',0.443,0.306,128.125
'[19:14:21.640]',0.451,0.306,122.656
'[19:14:21.648]',0.451,0.302,117.188
'[19:14:21.656]',0.459,0.298,111.719
'[19:14:21.664]',0.475,0.294,107.812
'[19:14:21.672]',0.490,0.286,105.469
'[19:14:21.680]',0.498,0.282,104.688
'[19:14:21.688]',0.510,0.278,104.688
'[19:14:21.696]',0.522,0.275,104.688
'[19:14:21.704]',0.533,0.275,104.688
'[19:14:21.712]',0.549,0.275,104.688
'[19:14:21.720]',0.557,0.278,104.688
'[19:14:21.728]',0.525,0.294,103.906
'[19:14:21.736]',0.494,0.314,103.125
