Time,II,PLETH,ABP
12:39:35.691,0.485,1.038,116.401
12:39:35.699,0.48,1.063,114.537
12:39:35.707,0.48,1.111,113.294
12:39:35.715,0.48,1.176,112.725
12:39:35.723,0.485,1.261,112.777
12:39:35.731,0.505,1.385,113.294
12:39:35.739,0.52,1.542,114.175
12:39:35.747,0.525,1.723,115.107
12:39:35.755,0.535,1.919,116.065
12:39:35.763,0.535,2.117,116.816
12:39:35.771,0.54,2.306,117.282
12:39:35.779,0.54,2.477,117.333
12:39:35.787,0.535,2.623,117.178
12:39:35.795,0.53,2.74,116.634
12:39:35.803,0.51,2.828,115.883
12:39:35.811,0.48,2.889,114.874
12:39:35.819,0.44,2.92,113.709
12:39:35.827,0.415,2.931,112.544
12:39:35.835,0.41,2.931,111.249
12:39:35.843,0.405,2.919,110.006
12:39:35.851,0.405,2.898,108.66
12:39:35.859,0.41,2.87,107.443
12:39:35.867,0.415,2.836,106.252
12:39:35.875,0.42,2.796,105.139
12:39:35.883,0.45,2.751,104.155
12:39:35.891,0.56,2.7,103.275
12:39:35.899,0.791,2.642,102.395
12:39:35.907,1.035,2.578,101.566
12:39:35.915,1.075,2.513,100.816
12:39:35.923,0.73,2.446,100.065
12:39:35.931,0.42,2.367,99.34
12:39:35.939,0.275,2.28,98.641
12:39:35.947,0.265,2.188,98.071
12:39:35.955,0.33,2.095,97.476
12:39:35.963,0.37,2.005,97.01
12:39:35.971,0.39,1.921,96.466
12:39:35.979,0.395,1.848,96.078
12:39:35.987,0.405,1.785,95.663
12:39:35.995,0.405,1.735,95.301
12:39:36.003,0.41,1.698,95.068
12:39:36.011,0.415,1.671,94.783
12:39:36.019,0.425,1.653,94.55
12:39:36.027,0.425,1.641,94.317
12:39:36.035,0.42,1.631,94.084
12:39:36.043,0.42,1.623,93.773
12:39:36.051,0.425,1.615,93.489
12:39:36.059,0.425,1.606,93.204
12:39:36.067,0.425,1.595,92.841
12:39:36.075,0.425,1.583,92.479
12:39:36.083,0.43,1.568,92.013
12:39:36.091,0.435,1.55,91.547
12:39:36.099,0.435,1.53,90.977
12:39:36.107,0.445,1.508,90.382
12:39:36.115,0.45,1.489,89.786
12:39:36.123,0.445,1.47,89.32
12:39:36.131,0.44,1.448,89.139
12:39:36.139,0.435,1.421,89.683
12:39:36.147,0.44,1.394,91.366
12:39:36.155,0.445,1.367,94.654
12:39:36.163,0.445,1.339,99.987
12:39:36.171,0.45,1.311,107.314
12:39:36.179,0.45,1.283,116.298
12:39:36.187,0.45,1.255,126.498
12:39:36.195,0.445,1.23,137.036
12:39:36.203,0.445,1.205,147.236
12:39:36.211,0.445,1.182,156.194
12:39:36.219,0.445,1.164,162.951
12:39:36.227,0.445,1.152,166.99
12:39:36.235,0.445,1.136,168.285
12:39:36.243,0.445,1.121,167.094
12:39:36.251,0.445,1.107,164.065
12:39:36.259,0.45,1.094,159.948
12:39:36.267,0.45,1.083,155.443
12:39:36.275,0.45,1.074,150.99
12:39:36.283,0.455,1.067,147.055
12:39:36.291,0.455,1.062,143.767
12:39:36.299,0.455,1.058,141.256
12:39:36.307,0.455,1.054,139.314
12:39:36.315,0.455,1.054,137.916
12:39:36.323,0.46,1.055,136.854
12:39:36.331,0.47,1.054,135.922
12:39:36.339,0.47,1.052,134.861
12:39:36.347,0.475,1.049,133.644
12:39:36.355,0.48,1.045,131.935
12:39:36.363,0.48,1.04,129.657
12:39:36.371,0.475,1.034,126.887
12:39:36.379,0.47,1.026,123.78
12:39:36.387,0.47,1.019,120.518
12:39:36.395,0.47,1.014,117.333
12:39:36.403,0.465,1.018,114.589
12:39:36.411,0.46,1.038,112.466
12:39:36.419,0.455,1.072,111.068
12:39:36.427,0.45,1.126,110.369
12:39:36.435,0.45,1.214,110.317
12:39:36.443,0.46,1.337,110.783
12:39:36.451,0.475,1.495,111.715
12:39:36.459,0.49,1.678,112.958
12:39:36.467,0.5,1.879,114.123
12:39:36.475,0.51,2.085,115.184
12:39:36.483,0.52,2.284,116.065
12:39:36.491,0.525,2.466,116.453
12:39:36.499,0.53,2.624,116.634
12:39:36.507,0.52,2.752,116.401
12:39:36.515,0.51,2.839,115.883
12:39:36.523,0.485,2.894,115.184
12:39:36.531,0.44,2.935,114.304
12:39:36.539,0.4,2.958,113.294
12:39:36.547,0.39,2.964,112.233
12:39:36.555,0.39,2.955,111.12
12:39:36.563,0.39,2.935,110.006
12:39:36.571,0.39,2.906,108.971
12:39:36.579,0.39,2.871,107.961
12:39:36.587,0.39,2.83,106.977
12:39:36.595,0.41,2.785,105.968
12:39:36.603,0.47,2.734,105.036
12:39:36.611,0.635,2.682,104.026
12:39:36.619,0.905,2.628,102.99
12:39:36.627,1.05,2.564,101.929
12:39:36.635,0.871,2.492,100.867
12:39:36.643,0.535,2.412,99.935
12:39:36.651,0.3,2.324,99.107
12:39:36.659,0.234,2.232,98.304
12:39:36.667,0.275,2.139,97.528
12:39:36.675,0.33,2.048,96.88
12:39:36.683,0.35,1.963,96.362
12:39:36.691,0.365,1.888,95.948
12:39:36.699,0.375,1.823,95.534
12:39:36.707,0.38,1.771,95.301
12:39:36.715,0.385,1.734,95.12
12:39:36.723,0.385,1.709,95.016
12:39:36.731,0.385,1.689,94.887
12:39:36.739,0.39,1.676,94.887
12:39:36.747,0.39,1.668,94.887
12:39:36.755,0.39,1.661,94.887
12:39:36.763,0.395,1.655,94.835
12:39:36.771,0.4,1.649,94.783
12:39:36.779,0.405,1.642,94.602
12:39:36.787,0.405,1.633,94.369
12:39:36.795,0.405,1.623,94.136
12:39:36.803,0.41,1.61,93.722
12:39:36.811,0.415,1.598,93.307
12:39:36.819,0.42,1.587,92.738
12:39:36.827,0.42,1.571,92.194
12:39:36.835,0.42,1.552,91.676
12:39:36.843,0.425,1.532,91.443
12:39:36.851,0.425,1.508,91.728
12:39:36.859,0.425,1.484,93.074
12:39:36.867,0.43,1.457,95.767
12:39:36.875,0.43,1.43,100.401
12:39:36.883,0.425,1.402,107.081
12:39:36.891,0.43,1.371,115.702
12:39:36.899,0.435,1.341,125.54
12:39:36.907,0.435,1.312,136.104
12:39:36.915,0.44,1.287,146.641
12:39:36.923,0.445,1.266,156.272
12:39:36.931,0.45,1.241,163.935
12:39:36.939,0.45,1.216,168.984
12:39:36.947,0.445,1.193,171.262
12:39:36.955,0.445,1.17,170.796
12:39:36.963,0.445,1.151,168.285
12:39:36.971,0.45,1.134,164.479
12:39:36.979,0.45,1.12,160.078
12:39:36.987,0.45,1.109,155.625
12:39:36.995,0.455,1.102,151.638
12:39:37.003,0.46,1.096,148.117
12:39:37.011,0.46,1.095,145.372
12:39:37.019,0.46,1.096,143.197
12:39:37.027,0.465,1.096,141.618
12:39:37.035,0.47,1.096,140.427
12:39:37.043,0.475,1.096,139.495
12:39:37.051,0.48,1.095,138.511
12:39:37.059,0.48,1.094,137.32
12:39:37.067,0.48,1.092,135.741
12:39:37.075,0.485,1.089,133.696
12:39:37.083,0.49,1.085,131.107
12:39:37.091,0.495,1.079,128.129
12:39:37.099,0.495,1.072,124.893
12:39:37.107,0.49,1.067,121.683
12:39:37.115,0.49,1.069,118.809
12:39:37.123,0.48,1.08,116.35
12:39:37.131,0.475,1.105,114.641
12:39:37.139,0.47,1.152,113.657
12:39:37.147,0.47,1.228,113.346
12:39:37.155,0.47,1.338,113.579
12:39:37.163,0.475,1.482,114.356
12:39:37.171,0.495,1.654,115.34
12:39:37.179,0.51,1.848,116.453
12:39:37.187,0.52,2.05,117.566
12:39:37.195,0.52,2.249,118.395
12:39:37.203,0.53,2.435,118.913
12:39:37.211,0.535,2.58,119.042
12:39:37.219,0.54,2.692,118.809
12:39:37.227,0.545,2.794,118.214
12:39:37.235,0.535,2.874,117.411
12:39:37.243,0.515,2.931,116.401
12:39:37.251,0.48,2.964,115.288
12:39:37.259,0.445,2.978,114.071
12:39:37.267,0.415,2.976,112.725
12:39:37.275,0.41,2.961,111.43
12:39:37.283,0.415,2.936,110.188
12:39:37.291,0.415,2.905,108.893
12:39:37.299,0.415,2.868,107.78
12:39:37.307,0.425,2.825,106.744
12:39:37.315,0.43,2.78,105.735
12:39:37.323,0.455,2.731,104.751
12:39:37.331,0.575,2.675,103.793
12:39:37.339,0.825,2.613,102.913
12:39:37.347,1.061,2.543,102.032
12:39:37.355,1.081,2.464,101.282
12:39:37.363,0.7,2.378,100.531
12:39:37.371,0.415,2.287,99.883
12:39:37.379,0.285,2.195,99.236
12:39:37.387,0.28,2.102,98.77
12:39:37.395,0.35,2.014,98.227
12:39:37.403,0.38,1.934,97.89
12:39:37.411,0.395,1.87,97.528
12:39:37.419,0.4,1.819,97.346
12:39:37.427,0.405,1.773,97.191
12:39:37.435,0.415,1.736,97.113
12:39:37.443,0.415,1.708,97.061
12:39:37.451,0.42,1.687,97.01
12:39:37.459,0.42,1.666,96.958
12:39:37.467,0.42,1.655,96.88
12:39:37.475,0.42,1.646,96.777
12:39:37.483,0.425,1.626,96.647
12:39:37.491,0.43,1.612,96.414
12:39:37.499,0.435,1.598,96.129
12:39:37.507,0.435,1.578,95.767
12:39:37.515,0.44,1.559,95.353
12:39:37.523,0.445,1.538,94.835
12:39:37.531,0.445,1.514,94.317
12:39:37.539,0.445,1.489,93.67
12:39:37.547,0.445,1.461,92.971
12:39:37.555,0.445,1.433,92.324
12:39:37.563,0.45,1.405,91.78
12:39:37.571,0.445,1.361,91.728
12:39:37.579,0.445,1.333,92.557
12:39:37.587,0.445,1.309,94.602
12:39:37.595,0.45,1.267,98.46
12:39:37.603,0.455,1.244,104.388
12:39:37.611,0.455,1.221,112.181
12:39:37.619,0.455,1.187,121.502
12:39:37.627,0.465,1.166,131.883
12:39:37.635,0.47,1.147,142.421
12:39:37.643,0.47,1.129,152.388
12:39:37.651,0.47,1.113,160.725
12:39:37.659,0.47,1.101,166.757
12:39:37.667,0.47,1.091,169.968
12:39:37.675,0.475,1.083,170.511
12:39:37.683,0.475,1.08,168.751
12:39:37.691,0.48,1.08,165.359
12:39:37.699,0.485,1.079,161.243
12:39:37.707,0.49,1.079,156.841
12:39:37.715,0.495,1.078,152.699
12:39:37.723,0.495,1.077,149.1
12:39:37.731,0.5,1.075,146.123
12:39:37.739,0.5,1.073,143.715
12:39:37.747,0.505,1.07,142.006
12:39:37.755,0.505,1.067,140.608
12:39:37.763,0.505,1.064,139.495
12:39:37.771,0.51,1.058,138.434
12:39:37.779,0.515,1.054,137.165
12:39:37.787,0.52,1.051,135.689
12:39:37.795,0.52,1.044,133.696
12:39:37.803,0.52,1.04,131.236
12:39:37.811,0.515,1.043,128.362
12:39:37.819,0.52,1.061,125.204
12:39:37.827,0.52,1.1,121.968
12:39:37.835,0.52,1.167,118.99
12:39:37.843,0.515,1.268,116.453
12:39:37.851,0.505,1.402,114.537
12:39:37.859,0.5,1.565,113.294
12:39:37.867,0.495,1.751,112.725
12:39:37.875,0.495,1.949,112.88
12:39:37.883,0.5,2.122,113.476
12:39:37.891,0.51,2.276,114.356
12:39:37.899,0.525,2.434,115.417
12:39:37.907,0.54,2.58,116.401
12:39:37.915,0.555,2.703,117.23
12:39:37.923,0.56,2.8,117.748
12:39:37.931,0.565,2.868,117.981
12:39:37.939,0.56,2.912,117.799
12:39:37.947,0.555,2.935,117.282
12:39:37.955,0.535,2.939,116.531
12:39:37.963,0.51,2.93,115.469
12:39:37.971,0.475,2.909,114.304
12:39:37.979,0.44,2.881,112.958
12:39:37.987,0.425,2.847,111.612
12:39:37.995,0.425,2.807,110.239
12:39:38.003,0.43,2.763,108.841
12:39:38.011,0.435,2.714,107.547
12:39:38.019,0.435,2.659,106.33
12:39:38.027,0.435,2.597,105.087
12:39:38.035,0.435,2.528,104.026
12:39:38.043,0.485,2.451,102.99
12:39:38.051,0.635,2.367,102.032
12:39:38.059,0.9,2.278,101.1
12:39:38.067,1.09,2.185,100.22
12:39:38.075,0.965,2.092,99.417
12:39:38.083,0.64,2.012,98.77
12:39:38.091,0.385,1.942,98.071
12:39:38.099,0.295,1.873,97.476
12:39:38.107,0.315,1.81,97.01
12:39:38.115,0.37,1.759,96.466
12:39:38.123,0.405,1.718,96.078
12:39:38.131,0.42,1.689,95.715
12:39:38.139,0.425,1.669,95.482
12:39:38.147,0.425,1.655,95.249
12:39:38.155,0.43,1.645,95.068
12:39:38.163,0.435,1.638,94.887
12:39:38.171,0.44,1.63,94.706
12:39:38.179,0.445,1.622,94.55
12:39:38.187,0.45,1.614,94.369
12:39:38.195,0.45,1.603,94.136
12:39:38.203,0.45,1.589,93.773
12:39:38.211,0.45,1.572,93.437
12:39:38.219,0.455,1.552,93.074
12:39:38.227,0.455,1.53,92.608
12:39:38.235,0.46,1.505,92.194
12:39:38.243,0.46,1.48,91.625
12:39:38.251,0.47,1.453,90.977
12:39:38.259,0.475,1.423,90.382
12:39:38.267,0.48,1.393,89.683
12:39:38.275,0.475,1.362,89.087
12:39:38.283,0.475,1.336,88.751
12:39:38.291,0.47,1.313,88.803
12:39:38.299,0.47,1.286,89.683
12:39:38.307,0.475,1.258,91.858
12:39:38.315,0.48,1.231,95.767
12:39:38.323,0.485,1.203,101.748
12:39:38.331,0.49,1.178,109.67
12:39:38.339,0.49,1.154,119.094
12:39:38.347,0.49,1.133,129.528
12:39:38.355,0.48,1.113,140.272
12:39:38.363,0.48,1.097,150.291
12:39:38.371,0.48,1.083,158.731
12:39:38.379,0.485,1.075,164.867
12:39:38.387,0.48,1.07,168.155
12:39:38.395,0.485,1.065,168.751
12:39:38.403,0.485,1.06,166.861
12:39:38.411,0.485,1.055,163.366
12:39:38.419,0.49,1.05,159.016
12:39:38.427,0.49,1.046,154.434
12:39:38.435,0.49,1.043,150.162
12:39:38.443,0.49,1.04,146.408
12:39:38.451,0.49,1.037,143.301
12:39:38.459,0.49,1.034,140.893
12:39:38.467,0.495,1.031,139.081
12:39:38.475,0.505,1.031,137.735
12:39:38.483,0.51,1.032,136.673
12:39:38.491,0.515,1.03,135.689
12:39:38.499,0.51,1.024,134.524
12:39:38.507,0.51,1.017,132.997
12:39:38.515,0.51,1.009,131.055
12:39:38.523,0.515,1.003,128.595
12:39:38.531,0.515,1.005,125.722
12:39:38.539,0.515,1.022,122.563
12:39:38.547,0.515,1.064,119.275
12:39:38.555,0.515,1.134,116.298
12:39:38.563,0.515,1.239,113.709
12:39:38.571,0.51,1.381,111.845
12:39:38.579,0.505,1.528,110.654
12:39:38.587,0.5,1.682,110.239
12:39:38.595,0.5,1.871,110.369
12:39:38.603,0.51,2.072,111.068
12:39:38.611,0.52,2.271,112.129
12:39:38.619,0.535,2.454,113.294
12:39:38.627,0.55,2.612,114.408
12:39:38.635,0.555,2.74,115.417
12:39:38.643,0.565,2.837,116.117
12:39:38.651,0.57,2.903,116.453
12:39:38.659,0.575,2.943,116.453
12:39:38.667,0.57,2.961,116.117
12:39:38.675,0.555,2.959,115.469
12:39:38.683,0.525,2.943,114.77
12:39:38.691,0.485,2.92,113.709
12:39:38.699,0.445,2.89,112.725
12:39:38.707,0.435,2.853,111.663
12:39:38.715,0.435,2.813,110.602
12:39:38.723,0.44,2.768,109.618
12:39:38.731,0.435,2.718,108.608
12:39:38.739,0.435,2.663,107.625
12:39:38.747,0.445,2.6,106.615
12:39:38.755,0.45,2.531,105.631
12:39:38.763,0.51,2.454,104.673
12:39:38.771,0.68,2.369,103.689
12:39:38.779,0.95,2.289,102.68
12:39:38.787,1.095,2.212,101.696
12:39:38.795,0.92,2.126,100.764
12:39:38.803,0.585,2.039,99.806
12:39:38.811,0.355,1.956,99.003
12:39:38.819,0.285,1.882,98.227
12:39:38.827,0.325,1.817,97.528
12:39:38.835,0.375,1.764,96.958
12:39:38.843,0.4,1.724,96.414
12:39:38.851,0.41,1.695,96.078
12:39:38.859,0.415,1.675,95.663
12:39:38.867,0.425,1.663,95.482
12:39:38.875,0.425,1.655,95.353
12:39:38.883,0.43,1.65,95.301
12:39:38.891,0.435,1.645,95.197
12:39:38.899,0.435,1.64,95.068
12:39:38.907,0.44,1.633,94.887
12:39:38.915,0.445,1.624,94.783
12:39:38.923,0.445,1.612,94.654
12:39:38.931,0.445,1.599,94.472
12:39:38.939,0.45,1.585,94.239
12:39:38.947,0.45,1.567,94.006
12:39:38.955,0.45,1.548,93.592
12:39:38.963,0.45,1.528,93.204
12:39:38.971,0.45,1.505,92.66
12:39:38.979,0.46,1.486,92.142
12:39:38.987,0.47,1.468,91.547
12:39:38.995,0.465,1.446,91.081
12:39:39.003,0.46,1.42,90.9
12:39:39.011,0.46,1.393,91.314
12:39:39.019,0.46,1.365,92.557
12:39:39.027,0.46,1.336,95.301
12:39:39.035,0.465,1.307,99.935
12:39:39.043,0.47,1.278,106.615
12:39:39.051,0.475,1.248,115.107
12:39:39.059,0.475,1.221,124.893
12:39:39.067,0.475,1.195,135.56
12:39:39.075,0.48,1.175,146.123
12:39:39.083,0.48,1.16,155.676
12:39:39.091,0.485,1.145,163.366
12:39:39.099,0.485,1.129,168.518
12:39:39.107,0.485,1.115,170.848
12:39:39.115,0.485,1.104,170.563
12:39:39.123,0.49,1.094,168.104
12:39:39.131,0.49,1.086,164.298
12:39:39.139,0.49,1.079,159.948
12:39:39.147,0.495,1.073,155.495
12:39:39.155,0.495,1.068,151.456
12:39:39.163,0.5,1.065,147.935
12:39:39.171,0.5,1.062,145.191
12:39:39.179,0.505,1.062,143.12
12:39:39.187,0.505,1.064,141.618
12:39:39.195,0.505,1.063,140.505
12:39:39.203,0.51,1.06,139.625
12:39:39.211,0.52,1.057,138.667
12:39:39.219,0.525,1.052,137.553
12:39:39.227,0.53,1.046,136.104
12:39:39.235,0.53,1.042,134.058
12:39:39.243,0.535,1.043,131.469
12:39:39.251,0.535,1.055,128.492
12:39:39.259,0.53,1.084,125.204
12:39:39.267,0.525,1.138,121.916
12:39:39.275,0.525,1.206,118.99
12:39:39.283,0.52,1.296,116.634
12:39:39.291,0.515,1.426,114.874
12:39:39.299,0.515,1.589,113.89
12:39:39.307,0.515,1.777,113.476
12:39:39.315,0.51,1.979,113.838
12:39:39.323,0.515,2.182,114.589
12:39:39.331,0.535,2.374,115.573
12:39:39.339,0.55,2.545,116.764
12:39:39.347,0.56,2.69,117.748
12:39:39.355,0.56,2.805,118.576
12:39:39.363,0.565,2.891,118.99
12:39:39.371,0.57,2.947,119.094
12:39:39.379,0.575,2.976,118.861
12:39:39.387,0.58,2.983,118.291
12:39:39.395,0.57,2.98,117.463
12:39:39.403,0.55,2.968,116.453
12:39:39.411,0.515,2.945,115.288
12:39:39.419,0.475,2.916,114.071
12:39:39.427,0.45,2.881,112.777
12:39:39.435,0.45,2.841,111.534
12:39:39.443,0.45,2.796,110.317
12:39:39.451,0.45,2.745,109.126
12:39:39.459,0.45,2.687,107.961
12:39:39.467,0.45,2.623,106.848
12:39:39.475,0.45,2.559,105.786
12:39:39.483,0.48,2.492,104.854
12:39:39.491,0.59,2.413,103.922
12:39:39.499,0.835,2.328,103.042
12:39:39.507,1.081,2.239,102.214
12:39:39.515,1.105,2.148,101.463
12:39:39.523,0.735,2.059,100.816
12:39:39.531,0.44,1.977,100.168
12:39:39.539,0.31,1.904,99.573
12:39:39.547,0.305,1.843,99.055
12:39:39.555,0.375,1.793,98.641
12:39:39.563,0.405,1.755,98.304
12:39:39.571,0.42,1.727,98.071
12:39:39.579,0.43,1.709,97.812
12:39:39.587,0.435,1.697,97.579
12:39:39.595,0.44,1.687,97.476
12:39:39.603,0.445,1.678,97.424
12:39:39.611,0.445,1.67,97.346
12:39:39.619,0.45,1.661,97.243
12:39:39.627,0.45,1.649,97.191
12:39:39.635,0.45,1.635,97.061
12:39:39.643,0.455,1.619,96.958
12:39:39.651,0.455,1.6,96.647
12:39:39.659,0.455,1.579,96.311
12:39:39.667,0.46,1.555,95.948
12:39:39.675,0.46,1.535,95.353
12:39:39.683,0.465,1.515,94.783
12:39:39.691,0.465,1.491,94.188
12:39:39.699,0.465,1.464,93.437
12:39:39.707,0.465,1.437,92.66
12:39:39.715,0.47,1.409,91.961
12:39:39.723,0.47,1.38,91.443
12:39:39.731,0.47,1.352,91.366
12:39:39.739,0.47,1.324,92.013
12:39:39.747,0.47,1.295,94.006
12:39:39.755,0.475,1.267,97.657
12:39:39.763,0.475,1.239,103.456
12:39:39.771,0.475,1.214,111.12
12:39:39.779,0.48,1.195,120.388
12:39:39.787,0.49,1.18,130.641
12:39:39.795,0.495,1.163,141.385
12:39:39.803,0.5,1.147,151.327
12:39:39.811,0.5,1.132,159.948
12:39:39.819,0.5,1.118,166.11
12:39:39.827,0.5,1.108,169.579
12:39:39.835,0.5,1.099,170.278
12:39:39.843,0.505,1.092,168.621
12:39:39.851,0.51,1.087,165.359
12:39:39.859,0.51,1.084,161.243
12:39:39.867,0.51,1.081,156.79
12:39:39.875,0.515,1.081,152.699
12:39:39.883,0.515,1.083,149.049
12:39:39.891,0.515,1.083,146.071
12:39:39.899,0.52,1.083,143.715
12:39:39.907,0.525,1.082,141.903
12:39:39.915,0.53,1.08,140.608
12:39:39.923,0.535,1.076,139.443
12:39:39.931,0.54,1.07,138.382
12:39:39.939,0.54,1.064,137.087
12:39:39.947,0.545,1.056,135.638
12:39:39.955,0.545,1.047,133.644
12:39:39.963,0.55,1.042,131.236
12:39:39.971,0.545,1.045,128.362
12:39:39.979,0.545,1.06,125.204
12:39:39.987,0.54,1.09,121.916
12:39:39.995,0.535,1.146,118.99
12:39:40.003,0.525,1.232,116.453
12:39:40.011,0.52,1.353,114.589
12:39:40.019,0.515,1.506,113.424
12:39:40.027,0.515,1.685,112.958
12:39:40.035,0.515,1.88,113.01
12:39:40.043,0.52,2.079,113.579
12:39:40.051,0.54,2.272,114.537
12:39:40.059,0.555,2.448,115.521
12:39:40.067,0.565,2.6,116.531
12:39:40.075,0.57,2.711,117.282
12:39:40.083,0.58,2.789,117.799
12:39:40.091,0.585,2.853,117.981
12:39:40.099,0.585,2.899,117.799
12:39:40.107,0.585,2.926,117.282
12:39:40.115,0.575,2.935,116.453
12:39:40.123,0.555,2.929,115.521
12:39:40.131,0.52,2.911,114.356
12:39:40.139,0.485,2.884,113.061
12:39:40.147,0.455,2.85,111.663
12:39:40.155,0.455,2.81,110.369
12:39:40.163,0.46,2.765,109.074
12:39:40.171,0.465,2.717,107.676
12:39:40.179,0.46,2.668,106.434
12:39:40.187,0.46,2.609,105.217
12:39:40.195,0.46,2.543,104.155
12:39:40.203,0.49,2.468,103.042
12:39:40.211,0.59,2.386,102.032
12:39:40.219,0.82,2.297,101.178
12:39:40.227,1.075,2.204,100.401
12:39:40.235,1.125,2.111,99.573
12:39:40.243,0.8,2.022,98.874
12:39:40.251,0.49,1.938,98.227
12:39:40.259,0.335,1.863,97.579
12:39:40.267,0.315,1.8,97.061
12:39:40.275,0.38,1.752,96.595
12:39:40.283,0.425,1.717,96.233
12:39:40.291,0.445,1.688,95.845
12:39:40.299,0.45,1.668,95.534
12:39:40.307,0.45,1.652,95.249
12:39:40.315,0.455,1.641,95.016
12:39:40.323,0.46,1.633,94.706
12:39:40.331,0.465,1.626,94.472
12:39:40.339,0.47,1.617,94.317
12:39:40.347,0.475,1.606,94.136
12:39:40.355,0.48,1.593,93.903
12:39:40.363,0.48,1.578,93.67
12:39:40.371,0.485,1.563,93.359
12:39:40.379,0.485,1.547,93.074
12:39:40.387,0.49,1.528,92.608
12:39:40.395,0.495,1.506,92.194
12:39:40.403,0.495,1.482,91.676
12:39:40.411,0.5,1.456,91.21
12:39:40.419,0.505,1.427,90.615
12:39:40.427,0.505,1.397,89.916
12:39:40.435,0.51,1.366,89.32
12:39:40.443,0.51,1.334,88.854
12:39:40.451,0.51,1.303,88.673
12:39:40.459,0.51,1.273,89.139
12:39:40.467,0.51,1.242,90.796
12:39:40.475,0.515,1.219,94.084
12:39:40.483,0.515,1.198,99.236
12:39:40.491,0.515,1.176,106.434
12:39:40.499,0.52,1.153,115.34
12:39:40.507,0.52,1.132,125.489
12:39:40.515,0.52,1.112,136.104
12:39:40.523,0.52,1.095,146.408
12:39:40.531,0.525,1.079,155.547
12:39:40.539,0.525,1.066,162.589
12:39:40.547,0.52,1.055,166.99
12:39:40.555,0.515,1.045,168.518
12:39:40.563,0.515,1.037,167.327
12:39:40.571,0.52,1.033,164.35
12:39:40.579,0.525,1.033,160.259
12:39:40.587,0.525,1.03,155.676
12:39:40.595,0.525,1.027,151.223
12:39:40.603,0.535,1.025,147.236
12:39:40.611,0.535,1.022,143.948
12:39:40.619,0.535,1.02,141.307
12:39:40.627,0.535,1.016,139.392
12:39:40.635,0.535,1.012,137.916
12:39:40.643,0.535,1.007,136.854
12:39:40.651,0.54,1.001,135.871
12:39:40.659,0.545,0.994,134.809
12:39:40.667,0.555,0.986,133.566
12:39:40.675,0.555,0.982,131.883
12:39:40.683,0.555,0.981,129.605
12:39:40.691,0.555,0.982,126.887
12:39:40.699,0.555,0.993,123.858
12:39:40.707,0.55,1.021,120.673
12:39:40.715,0.55,1.072,117.644
12:39:40.723,0.545,1.155,114.951
12:39:40.731,0.54,1.274,112.777
12:39:40.739,0.54,1.425,111.43
12:39:40.747,0.535,1.605,110.783
12:39:40.755,0.535,1.804,110.731
12:39:40.763,0.54,2.01,111.249
12:39:40.771,0.555,2.187,112.129
12:39:40.779,0.575,2.339,113.243
12:39:40.787,0.585,2.494,114.356
12:39:40.795,0.59,2.632,115.34
12:39:40.803,0.6,2.746,116.117
12:39:40.811,0.61,2.831,116.531
12:39:40.819,0.62,2.889,116.686
12:39:40.827,0.615,2.922,116.401
12:39:40.835,0.61,2.935,115.935
12:39:40.843,0.595,2.931,115.236
12:39:40.851,0.56,2.913,114.356
12:39:40.859,0.52,2.887,113.346
12:39:40.867,0.49,2.852,112.311
12:39:40.875,0.48,2.815,111.301
12:39:40.883,0.48,2.774,110.317
12:39:40.891,0.48,2.728,109.256
12:39:40.899,0.485,2.676,108.246
12:39:40.907,0.485,2.619,107.314
12:39:40.915,0.49,2.553,106.33
12:39:40.923,0.51,2.481,105.32
12:39:40.931,0.6,2.401,104.388
12:39:40.939,0.815,2.314,103.456
12:39:40.947,1.085,2.223,102.395
12:39:40.955,1.146,2.13,101.333
12:39:40.963,0.855,2.039,100.35
12:39:40.971,0.535,1.963,99.469
12:39:40.979,0.355,1.897,98.641
12:39:40.987,0.33,1.835,97.89
12:39:40.995,0.39,1.779,97.191
12:39:41.003,0.43,1.734,96.647
12:39:41.011,0.445,1.701,96.311
12:39:41.019,0.455,1.677,96.078
12:39:41.027,0.465,1.662,95.845
12:39:41.035,0.475,1.652,95.715
12:39:41.043,0.475,1.645,95.663
12:39:41.051,0.475,1.64,95.663
12:39:41.059,0.475,1.635,95.663
12:39:41.067,0.475,1.629,95.663
12:39:41.075,0.475,1.622,95.767
12:39:41.083,0.48,1.614,95.767
12:39:41.091,0.485,1.603,95.715
12:39:41.099,0.485,1.589,95.586
12:39:41.107,0.485,1.574,95.43
12:39:41.115,0.49,1.557,95.197
12:39:41.123,0.49,1.539,94.783
12:39:41.131,0.49,1.519,94.317
12:39:41.139,0.495,1.499,93.773
12:39:41.147,0.5,1.476,93.204
12:39:41.155,0.5,1.453,92.557
12:39:41.163,0.5,1.428,92.013
12:39:41.171,0.5,1.407,91.909
12:39:41.179,0.5,1.386,92.427
12:39:41.187,0.5,1.362,94.136
12:39:41.195,0.5,1.335,97.424
12:39:41.203,0.5,1.307,102.809
12:39:41.211,0.5,1.279,110.188
12:39:41.219,0.505,1.251,119.172
12:39:41.227,0.51,1.226,129.191
12:39:41.235,0.51,1.201,139.728
12:39:41.243,0.51,1.179,149.981
12:39:41.251,0.51,1.159,159.016
12:39:41.259,0.51,1.141,165.877
12:39:41.267,0.51,1.125,169.968
12:39:41.275,0.51,1.116,171.314
