Time,II,PLETH,ABP
09:09:11.640,-0.126,0.373,59.583
09:09:11.648,-0.134,0.369,58.438
09:09:11.656,-0.134,0.365,58.438
09:09:11.664,-0.134,0.361,58.438
09:09:11.672,-0.134,0.357,58.438
09:09:11.680,-0.134,0.353,58.438
09:09:11.688,-0.126,0.349,57.865
09:09:11.696,-0.134,0.345,57.292
09:09:11.704,-0.118,0.341,56.146
09:09:11.712,-0.118,0.337,56.146
09:09:11.720,-0.11,0.329,56.146
09:09:11.728,-0.118,0.325,55.573
09:09:11.736,-0.102,0.325,55.573
09:09:11.744,-0.11,0.322,55.573
09:09:11.752,-0.102,0.318,55.573
09:09:11.760,-0.102,0.314,55.573
09:09:11.768,-0.094,0.31,54.427
09:09:11.776,-0.102,0.306,54.427
09:09:11.784,-0.094,0.302,54.427
09:09:11.792,-0.102,0.298,55.573
09:09:11.800,-0.087,0.298,57.292
09:09:11.808,-0.087,0.294,60.729
09:09:11.816,-0.087,0.29,67.031
09:09:11.824,-0.071,0.29,74.479
09:09:11.832,-0.079,0.286,81.354
09:09:11.840,-0.055,0.286,88.229
09:09:11.848,-0.047,0.282,95.104
09:09:11.856,-0.031,0.282,100.834
09:09:11.864,-0.016,0.278,105.99
09:09:11.872,0.016,0.278,109.427
09:09:11.880,0.039,0.275,112.292
09:09:11.888,0.079,0.275,115.729
09:09:11.896,0.087,0.275,118.594
09:09:11.904,0.102,0.271,120.886
09:09:11.912,0.094,0.271,122.604
09:09:11.920,0.102,0.271,124.323
09:09:11.928,0.087,0.267,126.042
09:09:11.936,0.079,0.267,126.042
09:09:11.944,0.063,0.267,126.615
09:09:11.952,0.063,0.263,126.042
09:09:11.960,0.055,0.263,126.042
09:09:11.968,0.055,0.259,124.896
09:09:11.976,0.039,0.259,124.323
09:09:11.984,0.047,0.259,124.323
09:09:11.992,0.039,0.255,123.177
09:09:12.000,0.039,0.255,122.604
09:09:12.008,0.031,0.251,122.032
09:09:12.016,0.039,0.251,120.886
09:09:12.024,0.031,0.247,120.313
09:09:12.032,0.039,0.247,118.594
09:09:12.040,0.039,0.247,117.448
09:09:12.048,0.039,0.251,115.729
09:09:12.056,0.047,0.255,113.438
09:09:12.064,0.039,0.263,111.146
09:09:12.072,0.047,0.271,108.854
09:09:12.080,0.039,0.282,105.417
09:09:12.088,0.047,0.298,102.552
09:09:12.096,0.039,0.318,99.115
09:09:12.104,0.055,0.341,95.104
09:09:12.112,0.039,0.365,92.24
09:09:12.120,0.055,0.392,88.802
09:09:12.128,0.047,0.42,86.511
09:09:12.136,0.055,0.443,85.365
09:09:12.144,0.039,0.467,84.219
09:09:12.152,0.055,0.49,83.646
09:09:12.160,0.047,0.518,83.073
09:09:12.168,0.055,0.545,81.927
09:09:12.176,0.047,0.569,81.927
09:09:12.184,0.055,0.592,81.354
09:09:12.192,0.055,0.612,81.354
09:09:12.200,0.055,0.635,81.354
09:09:12.208,0.055,0.651,80.209
09:09:12.216,0.055,0.671,80.209
09:09:12.224,0.063,0.686,80.209
09:09:12.232,0.055,0.698,79.636
09:09:12.240,0.063,0.71,79.636
09:09:12.248,0.055,0.718,79.636
09:09:12.256,0.071,0.725,79.063
09:09:12.264,0.063,0.733,79.063
09:09:12.272,0.079,0.741,77.917
09:09:12.280,0.063,0.749,77.917
09:09:12.288,0.071,0.753,77.344
09:09:12.296,0.063,0.757,77.344
09:09:12.304,0.079,0.761,76.771
09:09:12.312,0.071,0.761,75.625
09:09:12.320,0.079,0.761,75.052
09:09:12.328,0.071,0.757,75.052
09:09:12.336,0.079,0.753,74.479
09:09:12.344,0.063,0.745,73.334
09:09:12.352,0.079,0.733,73.334
09:09:12.360,0.063,0.725,72.761
09:09:12.368,0.071,0.714,72.761
09:09:12.376,0.055,0.702,71.615
09:09:12.384,0.055,0.69,71.042
09:09:12.392,0.031,0.678,71.042
09:09:12.400,0.024,0.667,70.469
09:09:12.408,0.008,0.651,70.469
09:09:12.416,0.008,0.635,69.323
09:09:12.424,0.024,0.624,68.75
09:09:12.432,0.039,0.612,68.75
09:09:12.440,0.055,0.6,68.177
09:09:12.448,0.047,0.592,67.031
09:09:12.456,0.031,0.58,67.031
09:09:12.464,0.047,0.573,66.459
09:09:12.472,0.079,0.565,66.459
09:09:12.480,0.087,0.557,65.886
09:09:12.488,0.102,0.549,65.886
09:09:12.496,0.094,0.541,65.886
09:09:12.504,0.102,0.533,64.74
09:09:12.512,0.102,0.525,64.74
09:09:12.520,0.118,0.522,64.167
09:09:12.528,0.11,0.514,64.167
09:09:12.536,0.126,0.506,63.021
09:09:12.544,0.118,0.502,63.021
09:09:12.552,0.15,0.494,62.448
09:09:12.560,0.181,0.486,62.448
09:09:12.568,0.37,0.482,61.875
09:09:12.576,0.638,0.475,61.875
09:09:12.584,0.858,0.471,61.875
09:09:12.592,1.016,0.463,60.729
09:09:12.600,1.157,0.459,60.729
09:09:12.608,1.087,0.451,60.729
09:09:12.616,0.992,0.447,60.156
09:09:12.624,0.929,0.439,60.156
09:09:12.632,0.874,0.435,59.583
09:09:12.640,0.843,0.431,59.583
09:09:12.648,0.78,0.424,59.583
09:09:12.656,0.598,0.416,59.583
09:09:12.664,0.362,0.412,59.583
09:09:12.672,0.15,0.404,59.583
09:09:12.680,-0.016,0.4,59.583
09:09:12.688,-0.094,0.392,59.583
09:09:12.696,-0.118,0.388,59.583
09:09:12.704,-0.118,0.38,59.583
09:09:12.712,-0.126,0.376,58.438
09:09:12.720,-0.134,0.373,58.438
09:09:12.728,-0.134,0.369,58.438
09:09:12.736,-0.134,0.365,58.438
09:09:12.744,-0.134,0.361,57.865
09:09:12.752,-0.126,0.357,57.865
09:09:12.760,-0.134,0.353,57.865
09:09:12.768,-0.118,0.349,57.865
09:09:12.776,-0.118,0.345,57.292
09:09:12.784,-0.11,0.337,56.146
09:09:12.792,-0.118,0.333,56.146
09:09:12.800,-0.11,0.329,56.146
09:09:12.808,-0.11,0.325,55.573
09:09:12.816,-0.102,0.322,55.573
09:09:12.824,-0.087,0.318,55.573
09:09:12.832,-0.087,0.314,55.573
09:09:12.840,-0.087,0.314,54.427
09:09:12.848,-0.087,0.31,54.427
09:09:12.856,-0.087,0.306,54.427
09:09:12.864,-0.087,0.302,54.427
09:09:12.872,-0.071,0.298,55.573
09:09:12.880,-0.079,0.294,57.292
09:09:12.888,-0.071,0.294,60.156
09:09:12.896,-0.071,0.29,64.74
09:09:12.904,-0.063,0.286,71.042
09:09:12.912,-0.063,0.286,77.917
09:09:12.920,-0.039,0.282,85.938
09:09:12.928,-0.031,0.278,92.813
09:09:12.936,-0.008,0.278,99.115
09:09:12.944,0.008,0.278,103.698
09:09:12.952,0.039,0.275,107.136
09:09:12.960,0.063,0.275,109.427
09:09:12.968,0.094,0.275,112.292
09:09:12.976,0.102,0.271,114.584
09:09:12.984,0.118,0.271,117.448
09:09:12.992,0.102,0.267,119.74
09:09:13.000,0.11,0.267,120.886
09:09:13.008,0.094,0.267,122.032
09:09:13.016,0.094,0.263,122.604
09:09:13.024,0.079,0.263,122.604
09:09:13.032,0.079,0.263,122.032
09:09:13.040,0.063,0.263,120.886
09:09:13.048,0.055,0.259,120.313
09:09:13.056,0.063,0.259,120.313
09:09:13.064,0.047,0.259,119.74
09:09:13.072,0.055,0.255,118.594
09:09:13.080,0.039,0.255,118.594
09:09:13.088,0.055,0.251,118.021
09:09:13.096,0.055,0.251,115.729
09:09:13.104,0.055,0.247,112.292
09:09:13.112,0.055,0.247,109.427
09:09:13.120,0.055,0.247,107.709
09:09:13.128,0.055,0.247,110.0
09:09:13.136,0.063,0.251,111.719
09:09:13.144,0.055,0.255,111.719
09:09:13.152,0.071,0.263,111.146
09:09:13.160,0.055,0.275,109.427
09:09:13.168,0.063,0.29,103.698
09:09:13.176,0.055,0.306,92.813
09:09:13.184,0.055,0.325,81.354
09:09:13.192,0.063,0.349,73.334
09:09:13.200,0.055,0.376,75.052
09:09:13.208,0.063,0.4,83.073
09:09:13.216,0.055,0.427,91.667
09:09:13.224,0.063,0.455,93.959
09:09:13.232,0.055,0.478,88.802
09:09:13.240,0.071,0.498,81.354
09:09:13.248,0.063,0.518,77.344
09:09:13.256,0.079,0.541,77.917
09:09:13.264,0.063,0.561,81.927
09:09:13.272,0.079,0.58,83.646
09:09:13.280,0.063,0.6,83.646
09:09:13.288,0.079,0.62,83.646
09:09:13.296,0.063,0.635,81.927
09:09:13.304,0.079,0.651,81.354
09:09:13.312,0.063,0.667,83.073
09:09:13.320,0.079,0.678,85.365
09:09:13.328,0.063,0.686,86.511
09:09:13.336,0.079,0.694,85.938
09:09:13.344,0.071,0.702,83.646
09:09:13.352,0.079,0.706,81.927
09:09:13.360,0.071,0.71,81.354
09:09:13.368,0.079,0.714,79.636
09:09:13.376,0.063,0.718,77.344
09:09:13.384,0.063,0.718,75.052
09:09:13.392,0.079,0.718,74.479
09:09:13.400,0.079,0.714,75.625
09:09:13.408,0.079,0.71,75.625
09:09:13.416,0.079,0.706,74.479
09:09:13.424,0.079,0.698,70.469
09:09:13.432,0.079,0.686,68.177
09:09:13.440,0.071,0.678,66.459
09:09:13.448,0.063,0.667,62.448
09:09:13.456,0.079,0.655,56.146
09:09:13.464,0.063,0.643,50.99
09:09:13.472,0.047,0.631,52.136
09:09:13.480,0.031,0.624,66.459
09:09:13.488,0.031,0.612,84.219
09:09:13.496,0.016,0.6,88.802
09:09:13.504,0.024,0.592,77.917
09:09:13.512,0.031,0.58,60.729
09:09:13.520,0.063,0.573,55.573
09:09:13.528,0.055,0.565,63.021
09:09:13.536,0.063,0.557,74.479
09:09:13.544,0.039,0.549,76.771
09:09:13.552,0.063,0.541,72.761
09:09:13.560,0.079,0.533,64.74
09:09:13.568,0.102,0.529,57.292
09:09:13.576,0.11,0.522,47.552
09:09:13.584,0.118,0.514,38.958
09:09:13.592,0.11,0.506,32.083
09:09:13.600,0.118,0.502,29.792
09:09:13.608,0.118,0.494,40.104
09:09:13.616,0.11,0.49,67.031
09:09:13.624,0.126,0.482,96.25
09:09:13.632,0.118,0.475,96.823
09:09:13.640,0.15,0.471,60.156
09:09:13.648,0.26,0.467,13.177
09:09:13.656,0.512,0.459,-5.729
09:09:13.664,0.756,0.455,12.604
09:09:13.672,0.945,0.447,45.261
09:09:13.680,1.094,0.439,68.75
09:09:13.688,1.157,0.435,77.344
09:09:13.696,1.024,0.427,77.917
09:09:13.704,0.961,0.424,70.469
09:09:13.712,0.906,0.416,56.146
09:09:13.720,0.858,0.412,42.969
09:09:13.728,0.819,0.408,41.25
09:09:13.736,0.701,0.404,52.136
09:09:13.744,0.472,0.4,63.021
09:09:13.752,0.252,0.396,64.167
09:09:13.760,0.055,0.392,53.281
09:09:13.768,-0.063,0.388,42.396
09:09:13.776,-0.11,0.38,34.948
09:09:13.784,-0.118,0.376,31.51
09:09:13.792,-0.126,0.373,28.073
09:09:13.800,-0.134,0.365,26.354
09:09:13.808,-0.118,0.361,29.792
09:09:13.816,-0.134,0.357,37.24
09:09:13.824,-0.118,0.353,46.979
09:09:13.832,-0.126,0.349,48.698
09:09:13.840,-0.118,0.349,37.24
09:09:13.848,-0.118,0.345,21.198
09:09:13.856,-0.11,0.337,11.458
09:09:13.864,-0.118,0.333,17.76
09:09:13.872,-0.102,0.329,36.094
09:09:13.880,-0.11,0.325,53.854
09:09:13.888,-0.094,0.322,61.875
09:09:13.896,-0.102,0.318,59.583
09:09:13.904,-0.087,0.314,54.427
09:09:13.912,-0.087,0.31,52.136
09:09:13.920,-0.087,0.306,50.99
09:09:13.928,-0.087,0.302,47.552
09:09:13.936,-0.071,0.298,42.396
09:09:13.944,-0.071,0.298,37.24
09:09:13.952,-0.063,0.294,32.656
09:09:13.960,-0.071,0.294,28.646
09:09:13.968,-0.063,0.29,27.5
09:09:13.976,-0.063,0.29,28.646
09:09:13.984,-0.055,0.286,34.948
09:09:13.992,-0.063,0.282,45.261
09:09:14.000,-0.047,0.282,59.583
09:09:14.008,-0.031,0.278,75.625
09:09:14.016,-0.016,0.278,90.521
09:09:14.024,0.008,0.275,101.407
09:09:14.032,0.024,0.271,107.709
09:09:14.040,0.055,0.271,111.146
09:09:14.048,0.079,0.271,111.146
09:09:14.056,0.102,0.267,110.0
09:09:14.064,0.102,0.267,111.146
09:09:14.072,0.11,0.267,113.438
09:09:14.080,0.11,0.267,116.302
09:09:14.088,0.11,0.267,117.448
09:09:14.096,0.094,0.263,117.448
09:09:14.104,0.087,0.263,116.302
09:09:14.112,0.063,0.263,116.302
09:09:14.120,0.063,0.259,116.302
09:09:14.128,0.055,0.259,116.302
09:09:14.136,0.055,0.259,114.584
09:09:14.144,0.047,0.259,111.719
09:09:14.152,0.055,0.255,107.709
09:09:14.160,0.047,0.255,107.136
09:09:14.168,0.055,0.251,108.854
09:09:14.176,0.047,0.251,110.0
09:09:14.184,0.055,0.247,110.0
09:09:14.192,0.055,0.247,110.0
09:09:14.200,0.055,0.247,111.719
09:09:14.208,0.047,0.247,111.719
09:09:14.216,0.055,0.247,105.99
09:09:14.224,0.055,0.251,96.25
09:09:14.232,0.055,0.259,83.646
09:09:14.240,0.055,0.267,73.334
09:09:14.248,0.047,0.278,67.031
09:09:14.256,0.055,0.294,64.167
09:09:14.264,0.055,0.314,61.875
09:09:14.272,0.055,0.337,57.292
09:09:14.280,0.055,0.361,49.844
09:09:14.288,0.055,0.388,44.688
09:09:14.296,0.055,0.412,44.688
09:09:14.304,0.055,0.439,49.844
09:09:14.312,0.055,0.467,56.146
09:09:14.320,0.063,0.49,57.292
09:09:14.328,0.055,0.514,53.854
09:09:14.336,0.063,0.533,52.136
09:09:14.344,0.063,0.553,52.136
09:09:14.352,0.063,0.569,53.854
09:09:14.360,0.063,0.588,56.146
09:09:14.368,0.079,0.604,59.583
09:09:14.376,0.071,0.62,57.865
09:09:14.384,0.079,0.635,54.427
09:09:14.392,0.071,0.647,57.292
09:09:14.400,0.079,0.659,70.469
09:09:14.408,0.079,0.667,83.073
09:09:14.416,0.079,0.675,79.636
09:09:14.424,0.087,0.682,64.74
09:09:14.432,0.079,0.686,56.146
09:09:14.440,0.087,0.69,60.156
09:09:14.448,0.079,0.694,68.177
09:09:14.456,0.079,0.702,68.75
09:09:14.464,0.079,0.714,61.875
09:09:14.472,0.079,0.718,53.281
09:09:14.480,0.079,0.714,49.844
09:09:14.488,0.087,0.71,53.281
09:09:14.496,0.079,0.706,61.875
09:09:14.504,0.087,0.698,67.031
09:09:14.512,0.079,0.69,64.74
09:09:14.520,0.087,0.678,56.146
09:09:14.528,0.079,0.667,46.979
09:09:14.536,0.079,0.655,40.104
09:09:14.544,0.071,0.647,34.948
09:09:14.552,0.071,0.635,34.948
09:09:14.560,0.047,0.624,38.958
09:09:14.568,0.039,0.612,45.261
09:09:14.576,0.024,0.6,47.552
09:09:14.584,0.024,0.588,42.969
09:09:14.592,0.016,0.576,34.948
09:09:14.600,0.039,0.565,28.073
09:09:14.608,0.055,0.553,26.354
09:09:14.616,0.063,0.541,29.792
09:09:14.624,0.047,0.533,34.948
09:09:14.632,0.039,0.525,36.667
09:09:14.640,0.063,0.518,29.792
09:09:14.648,0.094,0.51,21.771
09:09:14.656,0.102,0.502,22.917
09:09:14.664,0.102,0.498,32.656
09:09:14.672,0.11,0.49,43.542
09:09:14.680,0.11,0.486,46.979
09:09:14.688,0.126,0.482,42.396
09:09:14.696,0.118,0.478,30.365
09:09:14.704,0.126,0.471,19.479
09:09:14.712,0.118,0.467,16.615
09:09:14.720,0.15,0.463,22.917
09:09:14.728,0.165,0.459,32.656
09:09:14.736,0.315,0.455,40.104
09:09:14.744,0.559,0.447,40.677
09:09:14.752,0.811,0.443,37.24
09:09:14.760,0.969,0.439,36.094
09:09:14.768,1.126,0.431,34.948
09:09:14.776,1.157,0.427,34.375
09:09:14.784,1.008,0.424,32.656
09:09:14.792,0.937,0.416,32.656
09:09:14.800,0.906,0.412,32.656
09:09:14.808,0.85,0.408,32.656
09:09:14.816,0.819,0.4,30.365
09:09:14.824,0.661,0.396,27.5
09:09:14.832,0.433,0.392,26.354
09:09:14.840,0.205,0.392,27.5
09:09:14.848,0.039,0.388,28.646
09:09:14.856,-0.071,0.38,28.073
09:09:14.864,-0.102,0.376,25.781
09:09:14.872,-0.11,0.369,25.208
09:09:14.880,-0.126,0.365,25.781
09:09:14.888,-0.118,0.361,27.5
09:09:14.896,-0.134,0.353,29.792
09:09:14.904,-0.126,0.349,32.083
09:09:14.912,-0.134,0.345,32.656
09:09:14.920,-0.118,0.341,32.656
09:09:14.928,-0.126,0.337,32.656
09:09:14.936,-0.118,0.333,33.802
09:09:14.944,-0.126,0.329,34.948
09:09:14.952,-0.11,0.329,34.375
09:09:14.960,-0.11,0.325,30.365
09:09:14.968,-0.094,0.322,25.781
09:09:14.976,-0.102,0.318,21.198
09:09:14.984,-0.087,0.314,19.479
09:09:14.992,-0.087,0.31,21.771
09:09:15.000,-0.087,0.306,25.781
09:09:15.008,-0.071,0.302,25.781
09:09:15.016,-0.079,0.302,19.479
09:09:15.024,-0.063,0.298,14.323
09:09:15.032,-0.071,0.294,17.188
09:09:15.040,-0.063,0.294,22.917
09:09:15.048,-0.063,0.29,21.771
09:09:15.056,-0.063,0.29,20.052
09:09:15.064,-0.063,0.286,30.365
09:09:15.072,-0.063,0.282,53.281
09:09:15.080,-0.055,0.282,71.615
09:09:15.088,-0.039,0.278,75.625
09:09:15.096,-0.031,0.275,71.042
09:09:15.104,0.0,0.275,66.459
09:09:15.112,0.016,0.271,65.886
09:09:15.120,0.047,0.271,67.031
09:09:15.128,0.071,0.271,70.469
09:09:15.136,0.102,0.271,75.625
09:09:15.144,0.11,0.271,83.073
09:09:15.152,0.134,0.271,89.948
09:09:15.160,0.118,0.271,94.531
09:09:15.168,0.126,0.271,99.115
09:09:15.176,0.102,0.271,107.136
09:09:15.184,0.11,0.267,115.729
09:09:15.192,0.087,0.267,120.313
09:09:15.200,0.079,0.263,119.74
09:09:15.208,0.071,0.263,116.302
09:09:15.216,0.063,0.263,112.292
09:09:15.224,0.071,0.263,108.854
09:09:15.232,0.055,0.263,105.417
09:09:15.240,0.055,0.263,101.407
09:09:15.248,0.055,0.263,98.542
09:09:15.256,0.063,0.263,95.104
09:09:15.264,0.047,0.259,92.813
09:09:15.272,0.055,0.259,93.959
09:09:15.280,0.047,0.259,96.823
09:09:15.288,0.055,0.259,102.552
09:09:15.296,0.047,0.259,105.417
09:09:15.304,0.055,0.263,105.417
09:09:15.312,0.039,0.267,103.125
09:09:15.320,0.047,0.278,100.834
09:09:15.328,0.039,0.29,98.542
09:09:15.336,0.055,0.302,96.25
09:09:15.344,0.039,0.322,92.813
09:09:15.352,0.055,0.345,88.229
09:09:15.360,0.055,0.365,83.646
09:09:15.368,0.063,0.392,77.917
09:09:15.376,0.055,0.416,74.479
09:09:15.384,0.063,0.443,74.479
09:09:15.392,0.063,0.467,75.052
09:09:15.400,0.055,0.494,75.052
09:09:15.408,0.071,0.518,71.042
09:09:15.416,0.079,0.541,66.459
09:09:15.424,0.071,0.561,64.167
09:09:15.432,0.079,0.58,64.74
09:09:15.440,0.071,0.596,65.886
09:09:15.448,0.063,0.612,66.459
09:09:15.456,0.079,0.627,68.177
09:09:15.464,0.063,0.643,70.469
09:09:15.472,0.079,0.655,72.761
09:09:15.480,0.071,0.667,76.771
09:09:15.488,0.079,0.678,81.354
09:09:15.496,0.071,0.686,86.511
09:09:15.504,0.079,0.694,93.959
09:09:15.512,0.071,0.702,100.834
09:09:15.520,0.079,0.706,103.125
09:09:15.528,0.079,0.706,95.104
09:09:15.536,0.079,0.706,75.052
09:09:15.544,0.079,0.706,50.99
09:09:15.552,0.079,0.702,33.802
09:09:15.560,0.079,0.702,28.073
09:09:15.568,0.079,0.694,32.656
09:09:15.576,0.079,0.69,43.542
09:09:15.584,0.087,0.682,57.292
09:09:15.592,0.079,0.675,68.75
09:09:15.600,0.087,0.663,77.917
09:09:15.608,0.079,0.655,88.802
09:09:15.616,0.079,0.643,101.407
09:09:15.624,0.071,0.631,104.844
09:09:15.632,0.063,0.62,92.24
09:09:15.640,0.047,0.608,71.615
09:09:15.648,0.031,0.596,55.573
09:09:15.656,0.024,0.584,47.552
09:09:15.664,0.016,0.576,45.261
09:09:15.672,0.024,0.565,49.844
09:09:15.680,0.024,0.553,61.875
09:09:15.688,0.063,0.545,73.334
09:09:15.696,0.063,0.537,73.334
09:09:15.704,0.055,0.525,60.729
09:09:15.712,0.047,0.522,50.99
09:09:15.720,0.079,0.514,50.99
09:09:15.728,0.094,0.506,57.865
09:09:15.736,0.118,0.502,65.886
09:09:15.744,0.11,0.494,70.469
09:09:15.752,0.126,0.49,68.75
09:09:15.760,0.118,0.482,64.167
09:09:15.768,0.126,0.478,58.438
09:09:15.776,0.118,0.475,57.292
09:09:15.784,0.126,0.467,57.865
09:09:15.792,0.118,0.463,56.146
09:09:15.800,0.15,0.459,53.281
09:09:15.808,0.173,0.451,51.563
09:09:15.816,0.323,0.447,52.136
09:09:15.824,0.583,0.443,55.573
09:09:15.832,0.827,0.435,63.021
09:09:15.840,0.992,0.431,76.771
09:09:15.848,1.142,0.427,87.656
09:09:15.856,1.165,0.424,89.948
09:09:15.864,1.008,0.42,88.229
09:09:15.872,0.945,0.416,85.938
09:09:15.880,0.906,0.408,80.209
09:09:15.888,0.858,0.404,67.031
09:09:15.896,0.803,0.4,49.271
09:09:15.904,0.654,0.396,36.094
09:09:15.912,0.402,0.392,36.094
09:09:15.920,0.189,0.388,49.271
09:09:15.928,0.008,0.384,63.021
09:09:15.936,-0.087,0.38,68.177
09:09:15.944,-0.126,0.376,61.875
09:09:15.952,-0.118,0.373,53.281
09:09:15.960,-0.134,0.369,48.698
09:09:15.968,-0.134,0.365,50.99
09:09:15.976,-0.142,0.361,57.865
09:09:15.984,-0.134,0.353,63.021
09:09:15.992,-0.134,0.349,64.167
09:09:16.000,-0.134,0.345,60.156
09:09:16.008,-0.118,0.341,52.136
09:09:16.016,-0.126,0.337,42.969
09:09:16.024,-0.118,0.333,38.386
09:09:16.032,-0.118,0.333,41.25
09:09:16.040,-0.11,0.333,49.271
09:09:16.048,-0.102,0.329,54.427
09:09:16.056,-0.094,0.325,53.854
09:09:16.064,-0.094,0.325,49.844
09:09:16.072,-0.087,0.322,46.979
09:09:16.080,-0.087,0.318,45.833
09:09:16.088,-0.079,0.314,47.552
09:09:16.096,-0.087,0.31,52.136
09:09:16.104,-0.063,0.306,58.438
09:09:16.112,-0.071,0.302,63.021
09:09:16.120,-0.063,0.302,64.74
09:09:16.128,-0.063,0.298,64.167
09:09:16.136,-0.055,0.298,69.323
09:09:16.144,-0.063,0.294,80.209
09:09:16.152,-0.047,0.294,90.521
09:09:16.160,-0.047,0.294,92.813
09:09:16.168,-0.039,0.29,92.24
09:09:16.176,-0.031,0.29,91.667
09:09:16.184,-0.008,0.29,90.521
09:09:16.192,0.0,0.29,83.646
09:09:16.200,0.039,0.29,72.761
09:09:16.208,0.071,0.29,62.448
09:09:16.216,0.102,0.29,57.865
09:09:16.224,0.126,0.29,61.875
09:09:16.232,0.134,0.294,72.761
09:09:16.240,0.142,0.294,83.646
09:09:16.248,0.118,0.29,94.531
09:09:16.256,0.126,0.29,105.99
09:09:16.264,0.11,0.29,119.74
09:09:16.272,0.094,0.29,129.48
09:09:16.280,0.079,0.286,134.636
09:09:16.288,0.079,0.282,132.917
09:09:16.296,0.071,0.278,124.896
09:09:16.304,0.079,0.278,118.021
09:09:16.312,0.055,0.275,116.302
09:09:16.320,0.055,0.275,120.886
09:09:16.328,0.047,0.275,126.042
09:09:16.336,0.055,0.275,130.625
09:09:16.344,0.039,0.275,135.782
09:09:16.352,0.055,0.275,139.219
09:09:16.360,0.055,0.275,135.209
09:09:16.368,0.063,0.275,126.042
09:09:16.376,0.055,0.275,114.584
09:09:16.384,0.055,0.278,103.698
09:09:16.392,0.055,0.282,94.531
09:09:16.400,0.063,0.29,89.948
09:09:16.408,0.055,0.302,91.667
09:09:16.416,0.055,0.314,92.813
09:09:16.424,0.055,0.325,91.667
09:09:16.432,0.055,0.341,91.667
09:09:16.440,0.063,0.361,90.521
09:09:16.448,0.055,0.38,83.073
09:09:16.456,0.055,0.4,73.334
09:09:16.464,0.055,0.427,71.042
09:09:16.472,0.063,0.451,77.917
09:09:16.480,0.063,0.475,91.667
09:09:16.488,0.071,0.502,103.125
09:09:16.496,0.063,0.525,110.0
09:09:16.504,0.071,0.553,113.438
09:09:16.512,0.063,0.58,115.729
09:09:16.520,0.079,0.608,114.584
09:09:16.528,0.063,0.624,105.417
09:09:16.536,0.071,0.639,85.938
09:09:16.544,0.063,0.651,63.021
09:09:16.552,0.071,0.667,47.552
09:09:16.560,0.063,0.678,38.958
09:09:16.568,0.055,0.686,33.802
09:09:16.576,0.055,0.694,30.365
09:09:16.584,0.055,0.698,34.948
09:09:16.592,0.055,0.702,47.552
09:09:16.600,0.055,0.706,58.438
09:09:16.608,0.055,0.71,60.156
09:09:16.616,0.063,0.71,58.438
09:09:16.624,0.071,0.706,60.156
09:09:16.632,0.063,0.702,64.167
09:09:16.640,0.079,0.702,64.74
09:09:16.648,0.079,0.698,61.875
09:09:16.656,0.079,0.69,58.438
09:09:16.664,0.071,0.682,56.146
09:09:16.672,0.079,0.675,54.427
09:09:16.680,0.063,0.667,57.292
09:09:16.688,0.071,0.655,61.875
09:09:16.696,0.063,0.639,64.74
09:09:16.704,0.063,0.627,62.448
09:09:16.712,0.055,0.616,59.583
09:09:16.720,0.055,0.6,61.875
09:09:16.728,0.031,0.588,66.459
09:09:16.736,0.031,0.576,68.177
09:09:16.744,0.016,0.569,68.75
09:09:16.752,0.024,0.557,73.334
09:09:16.760,0.024,0.545,79.636
09:09:16.768,0.047,0.533,80.209
09:09:16.776,0.063,0.525,73.334
09:09:16.784,0.071,0.518,63.021
09:09:16.792,0.055,0.51,60.729
09:09:16.800,0.063,0.502,64.74
09:09:16.808,0.079,0.494,68.177
09:09:16.816,0.102,0.486,65.886
09:09:16.824,0.11,0.482,63.021
09:09:16.832,0.118,0.475,64.167
09:09:16.840,0.126,0.471,67.031
09:09:16.848,0.126,0.463,68.177
09:09:16.856,0.134,0.455,60.729
09:09:16.864,0.118,0.447,50.99
09:09:16.872,0.126,0.439,45.261
09:09:16.880,0.118,0.435,46.979
09:09:16.888,0.142,0.427,49.271
09:09:16.896,0.173,0.424,49.271
09:09:16.904,0.346,0.42,53.854
09:09:16.912,0.614,0.416,64.167
09:09:16.920,0.835,0.408,72.761
09:09:16.928,0.992,0.408,69.323
09:09:16.936,1.134,0.404,61.875
09:09:16.944,1.071,0.4,59.583
09:09:16.952,0.976,0.396,60.156
09:09:16.960,0.921,0.392,54.427
09:09:16.968,0.874,0.384,44.688
09:09:16.976,0.835,0.38,45.261
09:09:16.984,0.787,0.376,60.156
09:09:16.992,0.606,0.373,74.479
09:09:17.000,0.378,0.365,73.334
09:09:17.008,0.165,0.361,62.448
09:09:17.016,0.0,0.357,52.136
09:09:17.024,-0.087,0.357,48.698
09:09:17.032,-0.102,0.353,46.979
09:09:17.040,-0.118,0.349,45.261
09:09:17.048,-0.118,0.345,45.833
09:09:17.056,-0.118,0.341,49.844
09:09:17.064,-0.134,0.337,53.854
09:09:17.072,-0.134,0.333,57.292
09:09:17.080,-0.126,0.329,59.583
09:09:17.088,-0.11,0.329,60.156
09:09:17.096,-0.118,0.325,57.292
09:09:17.104,-0.094,0.325,53.281
09:09:17.112,-0.102,0.322,50.99
09:09:17.120,-0.094,0.318,50.99
09:09:17.128,-0.102,0.318,49.844
09:09:17.136,-0.094,0.314,47.552
09:09:17.144,-0.102,0.31,45.261
09:09:17.152,-0.087,0.31,45.833
